source_global,target_global,rel,weight,support_count,doc_ids,weight_raw_meta
LEVEL1_COMMUNITY:2,LEVEL1_COMMUNITY:9,META_LINK,3.770991483556535,109,2016346_CIA-RDP79T00975A000600440001-6;2020911_CIA-RDP79T00975A001400380001-4;2038287_CIA-RDP79T00975A004600250001-3;2046524_CIA-RDP79T00975A000500270001-6;2049793_CIA-RDP79T00975A005700340001-1;2050136_CIA-RDP79T00975A001000620001-1;2064593_CIA-RDP79T00975A000700260001-5;2692624_CIA-RDP79T00975A000600530001-6;2733126_CIA-RDP79T00975A000200220001-4;2901106_CIA-RDP79T00975A001100360001-9;2977763_CIA-RDP79T00975A004900210001-4;2977794_CIA-RDP79T00975A005300410001-7;2977799_CIA-RDP79T00975A005300460001-2;2988543_CIA-RDP79T00975A004600110001-8;2989925_CIA-RDP79T00975A004700100001-8;2993694_CIA-RDP79T00975A005400300001-8;3000927_CIA-RDP79T00975A001700510001-6;3001356_CIA-RDP79T00975A001600140001-8;3003307_CIA-RDP79T00975A004400320001-7;3003754_CIA-RDP79T00975A001300720001-7;3007371_CIA-RDP79T00975A004900180001-8;3007375_CIA-RDP79T00975A005500110001-8;3010825_CIA-RDP79T00975A001800550001-1;3031264_CIA-RDP79T00975A004900130001-3;3153737_CIA-RDP79T00975A004400440001-4;3163340_CIA-RDP79T00975A004500300001-8;3163341_CIA-RDP79T00975A004500380001-0;3163347_CIA-RDP79T00975A004600280001-0;3164696_CIA-RDP79T00975A004700350001-1;3172230_CIA-RDP79T00975A004900360001-8,42.4230967860281
LEVEL1_COMMUNITY:3,LEVEL1_COMMUNITY:4,META_LINK,4.002156357315277,141,2003049_CIA-RDP79T00975A000100580001-6;2003052_CIA-RDP79T00975A000200080001-0;2003077_CIA-RDP79T00975A000200570001-6;2058866_CIA-RDP79T00975A001500210001-1;2063773_CIA-RDP79T00975A003100120001-3;2064591_CIA-RDP79T00975A000700240001-7;2064602_CIA-RDP79T00975A000700480001-1;2064607_CIA-RDP79T00975A000900280001-1;2623662_CIA-RDP79T00975A000400250001-9;2682866_CIA-RDP79T00975A000100330001-3;2692631_CIA-RDP79T00975A000600600001-8;2693994_CIA-RDP79T00975A000900470001-0;2730347_CIA-RDP79T00975A000400180001-7;2872237_CIA-RDP79T00975A001200650001-6;2970162_CIA-RDP79T00975A001300390001-4;2977769_CIA-RDP79T00975A005000250001-8;2989041_CIA-RDP79T00975A001800580001-8;2993994_CIA-RDP79T00975A001500050001-9;2995588_CIA-RDP79T00975A002500030001-0;3000840_CIA-RDP79T00975A001700200001-0;3000911_CIA-RDP79T00975A001700330001-6;3000932_CIA-RDP79T00975A001700560001-1;3000942_CIA-RDP79T00975A001700690001-7;3001355_CIA-RDP79T00975A001600120001-0;3001370_CIA-RDP79T00975A001600280001-3;3003286_CIA-RDP79T00975A001900480001-8;3007357_CIA-RDP79T00975A004800350001-0;3007388_CIA-RDP79T00975A005700270001-9;3015204_CIA-RDP79T00975A003500490001-9;3017645_CIA-RDP79T00975A001800090001-2,53.71601018199631
LEVEL1_COMMUNITY:3,LEVEL1_COMMUNITY:5,META_LINK,4.180560479504601,175,2003067_CIA-RDP79T00975A000200400001-4;2018020_CIA-RDP79T00975A000900590001-7;2020557_CIA-RDP79T00975A000400300001-3;2020560_CIA-RDP79T00975A000600670001-1;2020584_CIA-RDP79T00975A001200260001-9;2026935_CIA-RDP79T00975A001500150001-8;2026951_CIA-RDP79T00975A001600560001-2;2027253_CIA-RDP79T00975A001800340001-4;2046565_CIA-RDP79T00975A000600230001-9;2050110_CIA-RDP79T00975A001000030001-6;2064589_CIA-RDP79T00975A000700070001-6;2064606_CIA-RDP79T00975A000900140001-6;2064607_CIA-RDP79T00975A000900280001-1;2682859_CIA-RDP79T00975A000100230001-4;2685624_CIA-RDP79T00975A000700570001-1;2692619_CIA-RDP79T00975A000600390001-2;2692634_CIA-RDP79T00975A000900090001-2;2693994_CIA-RDP79T00975A000900470001-0;2696830_CIA-RDP79T00975A000500240001-9;2698155_CIA-RDP79T00975A000500560001-4;2733108_CIA-RDP79T00975A000100390001-7;2739308_CIA-RDP79T00975A000400430001-9;2739310_CIA-RDP79T00975A000400450001-7;2739324_CIA-RDP79T00975A000400620001-8;2872225_CIA-RDP79T00975A001200080001-9;2872255_CIA-RDP79T00975A001200440001-9;2893555_CIA-RDP79T00975A001100210001-5;2893560_CIA-RDP79T00975A001100260001-0;2900515_CIA-RDP79T00975A001000230001-4;2970162_CIA-RDP79T00975A001300390001-4,64.40249970388103
LEVEL1_COMMUNITY:3,LEVEL1_COMMUNITY:6,META_LINK,2.6601915421586178,37,2001970_CIA-RDP79T00975A005600170001-1;2001978_CIA-RDP79T00975A005600330001-3;2001984_CIA-RDP79T00975A005600400001-5;2008407_CIA-RDP79T00975A000500200001-3;2014439_CIA-RDP79T00975A000300470001-6;2046524_CIA-RDP79T00975A000500270001-6;2049791_CIA-RDP79T00975A005700320001-3;2050127_CIA-RDP79T00975A001000480001-7;2064597_CIA-RDP79T00975A000700330001-7;2994003_CIA-RDP79T00975A001500160001-7;3000941_CIA-RDP79T00975A001700680001-8;3007387_CIA-RDP79T00975A005600260001-1;3164698_CIA-RDP79T00975A004700370001-9;5973600_CIA-RDP79T00975A000800320001-0,13.299027703022505
LEVEL1_COMMUNITY:3,LEVEL1_COMMUNITY:7,META_LINK,2.375404080490372,28,2000174_CIA-RDP79T00975A005500130001-6;2003048_CIA-RDP79T00975A000100560001-8;2003062_CIA-RDP79T00975A000200250001-1;2008407_CIA-RDP79T00975A000500200001-3;2026912_CIA-RDP79T00975A001000220001-5;2682864_CIA-RDP79T00975A000100310001-5;2684305_CIA-RDP79T00975A000700190001-3;2693979_CIA-RDP79T00975A000900380001-0;2872234_CIA-RDP79T00975A001200170001-9;2872244_CIA-RDP79T00975A001200270001-8;2874603_CIA-RDP79T00975A004000060001-0;3170433_CIA-RDP79T00975A002700550001-1;3176557_CIA-RDP79T00975A000200230001-3,9.755358338593139
LEVEL1_COMMUNITY:3,LEVEL1_COMMUNITY:8,META_LINK,2.64555596412151,40,2026943_CIA-RDP79T00975A001500470001-3;2050144_CIA-RDP79T00975A001200190001-7;2870939_CIA-RDP79T00975A001500330001-8;2872234_CIA-RDP79T00975A001200170001-9;2872247_CIA-RDP79T00975A001200310001-3;2893554_CIA-RDP79T00975A001100200001-6;2989920_CIA-RDP79T00975A004700050001-4;2993969_CIA-RDP79T00975A001400370001-5;2995588_CIA-RDP79T00975A002500030001-0;3003765_CIA-RDP79T00975A001400050001-0;3019091_CIA-RDP79T00975A002300080001-7;3157420_CIA-RDP79T00975A001900420001-4;3448342_CIA-RDP79T00975A002100380001-5,13.091277150270313
LEVEL1_COMMUNITY:3,LEVEL1_COMMUNITY:9,META_LINK,2.448782457492813,25,2046524_CIA-RDP79T00975A000500270001-6;2046525_CIA-RDP79T00975A000500280001-5;2049801_CIA-RDP79T00975A005700420001-2;2050130_CIA-RDP79T00975A001000540001-0;2970162_CIA-RDP79T00975A001300390001-4;2977764_CIA-RDP79T00975A004900230001-2;2977810_CIA-RDP79T00975A005400100001-0;2989472_CIA-RDP79T00975A002300490001-2;2993694_CIA-RDP79T00975A005400300001-8;3000928_CIA-RDP79T00975A001700520001-5;3164696_CIA-RDP79T00975A004700350001-1;3172667_CIA-RDP79T00975A005400110001-9;3448312_CIA-RDP79T00975A002100060001-0,10.574246000358935
LEVEL1_COMMUNITY:4,LEVEL1_COMMUNITY:5,META_LINK,3.119340492575035,60,2003052_CIA-RDP79T00975A000200080001-0;2018012_CIA-RDP79T00975A000900350001-3;2026917_CIA-RDP79T00975A001000290001-8;2046536_CIA-RDP79T00975A000500420001-9;2050110_CIA-RDP79T00975A001000030001-6;2066863_CIA-RDP79T00975A003400450001-4;2623662_CIA-RDP79T00975A000400250001-9;2623667_CIA-RDP79T00975A000500520001-8;2623670_CIA-RDP79T00975A000600110001-2;2684301_CIA-RDP79T00975A000700130001-8;2693977_CIA-RDP79T00975A000900320001-6;2693992_CIA-RDP79T00975A000900420001-5;2693994_CIA-RDP79T00975A000900470001-0;2893560_CIA-RDP79T00975A001100260001-0;2970162_CIA-RDP79T00975A001300390001-4;3000840_CIA-RDP79T00975A001700200001-0;3000942_CIA-RDP79T00975A001700690001-7;3000943_CIA-RDP79T00975A002200030001-3;3149174_CIA-RDP79T00975A001900400001-6;3160448_CIA-RDP79T00975A003100080001-8;3161865_CIA-RDP79T00975A002600370001-2;3162014_CIA-RDP79T00975A001900110001-8;3176558_CIA-RDP79T00975A000200310001-4;3180489_CIA-RDP79T00975A003000160001-0;3193806_CIA-RDP79T00975A002700150001-5;3448349_CIA-RDP79T00975A002100470001-5;3448356_CIA-RDP79T00975A002100540001-7;5973576_CIA-RDP79T00975A000800090001-6,21.631449111591543
LEVEL1_COMMUNITY:4,LEVEL1_COMMUNITY:6,META_LINK,2.1847606531860637,18,2000171_CIA-RDP79T00975A005500080001-2;2001971_CIA-RDP79T00975A005600210001-6;2739328_CIA-RDP79T00975A000400660001-4;2995617_CIA-RDP79T00975A002500360001-4;3003292_CIA-RDP79T00975A003000510001-1;3003305_CIA-RDP79T00975A004400140001-7;3007351_CIA-RDP79T00975A004800270001-9;3156604_CIA-RDP79T00975A005700280001-8;3161859_CIA-RDP79T00975A002500420001-7;3177768_CIA-RDP79T00975A003400320001-8;3448346_CIA-RDP79T00975A002100440001-8;3448356_CIA-RDP79T00975A002100540001-7,7.888520859604814
LEVEL1_COMMUNITY:4,LEVEL1_COMMUNITY:7,META_LINK,2.076626404973937,20,2064889_CIA-RDP79T00975A001000110001-7;2733145_CIA-RDP79T00975A000400090001-7;2893559_CIA-RDP79T00975A001100250001-1;2989049_CIA-RDP79T00975A002200010001-5;2989914_CIA-RDP79T00975A004600480001-8;3161861_CIA-RDP79T00975A002500450001-4;3162002_CIA-RDP79T00975A003000070001-0;3193806_CIA-RDP79T00975A002700150001-5,6.977510576605832
LEVEL1_COMMUNITY:4,LEVEL1_COMMUNITY:8,META_LINK,2.0355662577526092,15,2026918_CIA-RDP79T00975A001000550001-9;2066863_CIA-RDP79T00975A003400450001-4;2693994_CIA-RDP79T00975A000900470001-0;2870933_CIA-RDP79T00975A001500270001-5;2989473_CIA-RDP79T00975A002300540001-5;2995588_CIA-RDP79T00975A002500030001-0;2995604_CIA-RDP79T00975A002500230001-8;3003291_CIA-RDP79T00975A003000500001-2;3017424_CIA-RDP79T00975A001600520001-6;3185112_CIA-RDP79T00975A002500480001-1;3448341_CIA-RDP79T00975A002100370001-6,6.656586499640282
LEVEL1_COMMUNITY:4,LEVEL1_COMMUNITY:9,META_LINK,2.756534350550257,31,2003068_CIA-RDP79T00975A000200450001-9;2046538_CIA-RDP79T00975A000500440001-7;2066872_CIA-RDP79T00975A005400400001-7;2692632_CIA-RDP79T00975A000600610001-7;2970162_CIA-RDP79T00975A001300390001-4;2980783_CIA-RDP79T00975A001400620001-7;3003307_CIA-RDP79T00975A004400320001-7;3006372_CIA-RDP79T00975A001500350001-6;3031312_CIA-RDP79T00975A004800010001-7;3153734_CIA-RDP79T00975A003300430001-7;3160437_CIA-RDP79T00975A003000330001-1;3163340_CIA-RDP79T00975A004500300001-8;3163341_CIA-RDP79T00975A004500380001-0;3172475_CIA-RDP79T00975A004400190001-1;3185112_CIA-RDP79T00975A002500480001-1;3185116_CIA-RDP79T00975A002500520001-6;5973639_CIA-RDP79S00427A000100010002-6,14.745181005517418
LEVEL1_COMMUNITY:5,LEVEL1_COMMUNITY:6,META_LINK,2.7486455007543746,36,2001989_CIA-RDP79T00975A005600450001-0;2020554_CIA-RDP79T00975A000400070001-9;2020575_CIA-RDP79T00975A001000310001-5;2046531_CIA-RDP79T00975A000500350001-7;2046567_CIA-RDP79T00975A000600490001-1;2050119_CIA-RDP79T00975A001000380001-8;2051068_CIA-RDP79T00975A000700500001-8;2064609_CIA-RDP79T00975A000900510001-5;2698152_CIA-RDP79T00975A000500390001-3;2993988_CIA-RDP79T00975A001400590001-1;2995609_CIA-RDP79T00975A002500280001-3;3000836_CIA-RDP79T00975A001700160001-5;3015179_CIA-RDP79T00975A002700320001-6;3172677_CIA-RDP79T00975A005500410001-5;3185141_CIA-RDP79T00975A005200160001-6;3448356_CIA-RDP79T00975A002100540001-7;5973613_CIA-RDP79T00975A000800450001-6;5973614_CIA-RDP79T00975A000800460001-5,14.62145829414452
LEVEL1_COMMUNITY:5,LEVEL1_COMMUNITY:7,META_LINK,2.3857529240949336,24,2001996_CIA-RDP79T00975A000300160001-0;2003064_CIA-RDP79T00975A000200300001-5;2018013_CIA-RDP79T00975A000900360001-2;2046526_CIA-RDP79T00975A000500290001-4;2050118_CIA-RDP79T00975A001000370001-9;2064889_CIA-RDP79T00975A001000110001-7;2980781_CIA-RDP79T00975A001400610001-8;3004632_CIA-RDP79T00975A001900290001-9;3176567_CIA-RDP79T00975A000600130001-0;3178364_CIA-RDP79T00975A002700240001-5;3192204_CIA-RDP79T00975A003800230001-4;5973597_CIA-RDP79T00975A000800290001-4,9.867241793594463
LEVEL1_COMMUNITY:5,LEVEL1_COMMUNITY:8,META_LINK,2.2259814549152686,22,2003067_CIA-RDP79T00975A000200400001-4;2046527_CIA-RDP79T00975A000500300001-2;2050145_CIA-RDP79T00975A001200200001-5;2064589_CIA-RDP79T00975A000700070001-6;2066863_CIA-RDP79T00975A003400450001-4;2693994_CIA-RDP79T00975A000900470001-0;2733108_CIA-RDP79T00975A000100390001-7;3002530_CIA-RDP79T00975A001600040001-9;3448359_CIA-RDP79T00975A002100590001-2;5973609_CIA-RDP79T00975A000800410001-0,8.262569138272534
LEVEL1_COMMUNITY:5,LEVEL1_COMMUNITY:9,META_LINK,2.004002575473577,18,2008406_CIA-RDP79T00975A000500190001-5;2016346_CIA-RDP79T00975A000600440001-6;2020566_CIA-RDP79T00975A000900160001-4;2696830_CIA-RDP79T00975A000500240001-9;2929519_CIA-RDP79T00975A001100570001-6;2977764_CIA-RDP79T00975A004900230001-2;3003781_CIA-RDP79T00975A001400240001-9;3150423_CIA-RDP79T00975A003100430001-9,6.418690621287711
LEVEL1_COMMUNITY:6,LEVEL1_COMMUNITY:8,META_LINK,1.9663637113266212,18,2001984_CIA-RDP79T00975A005600400001-5;2049789_CIA-RDP79T00975A005700220001-4;2049801_CIA-RDP79T00975A005700420001-2;2063772_CIA-RDP79T00975A003100110001-4;2970155_CIA-RDP79T00975A001300300001-3;3000925_CIA-RDP79T00975A001700490001-9;3015201_CIA-RDP79T00975A003500450001-3;3017425_CIA-RDP79T00975A001600530001-5;3161977_CIA-RDP79T00975A002900260001-1,6.1446491887180255
LEVEL1_COMMUNITY:6,LEVEL1_COMMUNITY:9,META_LINK,2.1769873687387404,16,2046524_CIA-RDP79T00975A000500270001-6;2046525_CIA-RDP79T00975A000500280001-5;2049801_CIA-RDP79T00975A005700420001-2;2064593_CIA-RDP79T00975A000700260001-5;2977785_CIA-RDP79T00975A005300310001-8;3166570_CIA-RDP79T00975A003600370001-1,7.81969570396009
LEVEL1_COMMUNITY:7,LEVEL1_COMMUNITY:8,META_LINK,1.5855848962107035,10,2020581_CIA-RDP79T00975A001200180001-8;2733116_CIA-RDP79T00975A000200010001-7;2745273_CIA-RDP79T00975A000300610001-0;2989049_CIA-RDP79T00975A002200010001-5;2995604_CIA-RDP79T00975A002500230001-8;3004635_CIA-RDP79T00975A005000400001-1;3166571_CIA-RDP79T00975A004800240001-2,3.8821460923252036
LEVEL1_COMMUNITY:7,LEVEL1_COMMUNITY:9,META_LINK,1.5310302148524508,7,3007371_CIA-RDP79T00975A004900180001-8;3177792_CIA-RDP79T00975A003600310001-7;3178384_CIA-RDP79T00975A002800210001-7,3.6229369882291644
