alias,canonical_label,notes,source,review_status,final_score
BURMESE MINISTER OF TRADE DEVELOPMENT,BURMESE MINISTER OF TRADE DEVELOPMENT (COLLINS BAO BROTHERHOOD),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE OFFICIALS,BURMESE OFFICIALS (LATINA PRENSA SEGNI),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE OPPOSITION LEADERS,BURMESE OPPOSITION LEADERS (POLAND ISRAEL INTELLIGENCE),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE POLICE,BURMESE POLICE (MUCCIO TURKEY OFFICER),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE PRESIDENT,BURMESE PRESIDENT (ZEMLYA OLENYA FINLAND),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE PRESS,BURMESE PRESS (YEH SHAN RANKIN),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE REPRESENTATIVE,BURMESE REPRESENTATIVE (MI BRITAIN TAIPEI),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE REPRESENTATIVES,BURMESE REPRESENTATIVES (MI IRAN CONTROLLED),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE RICE,BURMESE RICE (TUNG TSE MUKDEN),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE RUBBER,BURMESE RUBBER (ARGENTINA ISRAEL IRAN),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE SERVICES MISSION,BURMESE SERVICES MISSION (PUSAN NE WIN),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE TRADE DELEGATION,BURMESE TRADE DELEGATION (CZECHOSLOVAKIA LEBANON SYRIA),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE WORKERS AND PEASANTS PARTY,BURMESE WORKERS AND PEASANTS PARTY (KRASNODAR CHERNIAKHOVSKY AQABA),,a4_pipeline,a3_single_cluster_self,1.0
BUSHERI,BUSHERI (PASHA WAFD SELO),,a4_pipeline,a3_single_cluster_self,1.0
BYDGOSZCZ,BYDGOSZCZ (KOREA WARSAW ALLIED),,a4_pipeline,a3_single_cluster_self,1.0
BYDGOSZEZ,BYDGOSZEZ (STETTIN ARASTEH SADCHIKOV),,a4_pipeline,a3_single_cluster_self,1.0
BYINGTON,BYINGTON (IMRE YUGOSLAVIA SPAIN),,a4_pipeline,a3_single_cluster_self,1.0
C 119,C 119 (KANZA ANICET THOMAS),,a4_pipeline,a3_single_cluster_self,1.0
C 119 TRANSPORTS,C 119 TRANSPORTS (DIEN PHU LEBANON),,a4_pipeline,a3_single_cluster_self,1.0
C 119G,C 119G (RLP KRISHNA BUNKER),,a4_pipeline,a3_single_cluster_self,1.0
C 130 HERCULES,C 130 HERCULES (RLP KRISHNA BUNKER),,a4_pipeline,a3_single_cluster_self,1.0
C 47 DAKOTA,C 47 DAKOTA (GURSEL TURKEY SARPER),,a4_pipeline,a3_single_cluster_self,1.0
C C DESAI,S DUTT (DESAI KHOSLA KRISHNA),,a4_pipeline,a5_consolidated,0.9977
C K YEN,C K YEN (TSENG PU KIANG),,a4_pipeline,a3_single_cluster_self,1.0
C SUBRAMANIAM,C SUBRAMANIAM (OUK CHHOUM SAVANG),,a4_pipeline,a3_single_cluster_self,1.0
CABINET MEETING,CABINET MEETING (PORTUGAL OPORTO THOMAZ),,a4_pipeline,a3_single_cluster_self,1.0
CAFÉ,CAFÉ (LUZ JUSCELINO AQABA),,a4_pipeline,a3_single_cluster_self,1.0
CAIRO MISSION,CAIRO MISSION (KOREA MULELE LUNDULA),,a4_pipeline,a3_single_cluster_self,1.0
CAIRO REGIME,CAIRO REGIME (AIRBASE SHAIBA BASRA),,a4_pipeline,a3_single_cluster_self,1.0
CAIRO SECRETARIAT,CAIRO SECRETARIAT (MONTER ARGENTINA ANAYA),,a4_pipeline,a3_single_cluster_self,1.0
CAIRO SPY TRIAL,CAIRO SPY TRIAL (SYRIA ISRAELI SOLDIERS),,a4_pipeline,a3_single_cluster_self,1.0
CAIRO WEST MILITARY AIRPORT,CAIRO WEST MILITARY AIRPORT (URUGUAY DIKHEILA ISRAEL),,a4_pipeline,a3_single_cluster_self,1.0
CAIROS MIDDLE EAST NEWS AGENCY,CAIROS MIDDLE EAST NEWS AGENCY (WILLY SPD SHARIF),,a4_pipeline,a3_single_cluster_self,1.0
CAJA DE AHORROS,CAJA DE AHORROS (DON REMON ARIAS),,a4_pipeline,a3_single_cluster_self,1.0
CALVINIST CHURCH,LUTHERAN CHURCH (GROSZ CALVINIST BENCH),,a4_pipeline,a5_consolidated,0.9363
CALVO RAMIREZ,CALVO RAMIREZ (GUATEMALA ZAHEDI BUNDESTAG),,a4_pipeline,a3_single_cluster_self,1.0
CAMARA PINA,CAMARA PINA AND GENERAL BELEZA FERRAZ,,a4_pipeline,a5_consolidated,0.8184
CAMBODIAN,CAMBODIAN (ARABIA SUHRAWARDY GHULAM),,a4_pipeline,a3_single_cluster_self,1.0
CAMBODIAN ARMY AUTHORITIES,CAMBODIAN ARMY AUTHORITIES (EQUATORIAL GRANDVAL RESIDENT),,a4_pipeline,a3_single_cluster_self,1.0
CAMBODIAN ARMY CLIQUE,CAMBODIAN ARMY CLIQUE (EN TIOULONG LAI),,a4_pipeline,a3_single_cluster_self,1.0
CAMBODIAN CABINET,CAMBODIAN CABINET (POLAND CAMBODIA BUDAPEST),,a4_pipeline,a3_single_cluster_self,1.0
CAMBODIAN DEFENSE MINISTER,CAMBODIAN DEFENSE MINISTER (PHNOM PENH VIET),,a4_pipeline,a3_single_cluster_self,1.0
CAMBODIAN DEMOCRATIC REPUBLIC,CAMBODIAN DEMOCRATIC REPUBLIC (QUEMOYS PERBEPSI FORMOSA),,a4_pipeline,a3_single_cluster_self,1.0
CAMBODIAN FOREIGN MINISTER,CAMBODIAN FOREIGN MINISTER (MCCLINTOCK CAMBODIA HATOYAMA),,a4_pipeline,a3_single_cluster_self,1.0
CAMBODIAN ROYAL FAMILY,CAMBODIAN ROYAL FAMILY (BHUTAN KHRUSHCHEV INDONESIA),,a4_pipeline,a3_single_cluster_self,1.0
CAMBODIAN SECURITY FORCES,CAMBODIAN SECURITY FORCES (TRONG HIEU MAKARIOS),,a4_pipeline,a3_single_cluster_self,1.0
CAMERON HIGHLANDERS,CAMERON HIGHLANDERS AND DURHAM LIGHT INFANTRY,,a4_pipeline,a5_consolidated,0.83
CAMILLE HUYSMANS,ALGER HUYSMANS SPAAK,,a4_pipeline,a5_consolidated,0.8079
CAMILO PONCE,CAMILO PONCE (POLANDS HUEBNER ECUADOR),,a4_pipeline,a3_single_cluster_self,1.0
CAMP COLUMBIA,CAMP COLUMBIA (MILLS NAIM KNUDSEN),,a4_pipeline,a3_single_cluster_self,1.0
CAMP DAVID,CAMP DAVID (MORAWSKI QADIR JERZY),,a4_pipeline,a3_single_cluster_self,1.0
CAMPAIGN FOR NUCLEAR DISARMAMENT,CAMPAIGN FOR NUCLEAR DISARMAMENT (GAITSKELL MACMILLAN STATES),,a4_pipeline,a3_single_cluster_self,1.0
CAN LAO,CAN LAO (SAVANG KATANGA USSR),,a4_pipeline,a3_single_cluster_self,1.0
CANADIAN,CANADIAN (ANDREI GROMYKO CAMBODIAN),,a4_pipeline,a3_single_cluster_self,1.0
CANADIAN CHIEFS OF STAFF,CANADIAN CHIEFS OF STAFF (WINSTON FIRMS CHURCHILL),,a4_pipeline,a3_single_cluster_self,1.0
CANADIAN FINANCE MINISTER,CANADIAN FINANCE MINISTER (CANADA PRODUCTION MUTUAL),,a4_pipeline,a3_single_cluster_self,1.0
CANADIAN ICC DELEGATION,CANADIAN ICC DELEGATION (NORTH THAILAND PHOUMA),,a4_pipeline,a3_single_cluster_self,1.0
CANADIAN OFFICIALS,CANADIAN OFFICIALS (WINSTON FIRMS CHURCHILL),,a4_pipeline,a3_single_cluster_self,1.0
CANADIAN UN DELEGATION,CANADIAN UN DELEGATION (MOLOTOV KUZNETSOV EISENHOWER),,a4_pipeline,a3_single_cluster_self,1.0
CANADIANS,CANADIANS (BANG COLLEAGUES SAINTENY),,a4_pipeline,a3_single_cluster_self,1.0
CANAL DES BAMBOUS,CANAL DES BAMBOUS (DELTA TONKIN TRI),,a4_pipeline,a3_single_cluster_self,1.0
CANAL DES RAPIDES,CANAL DES RAPIDES (DELTA TONKIN TRI),,a4_pipeline,a3_single_cluster_self,1.0
CANARY ISLANDS,CANARY ISLANDS (POO JANIO TYURA),,a4_pipeline,a3_single_cluster_self,1.0
CANBERRA,CANBERRA (AUSTRALIA AUSTRALIAN MIKOYAN),,a4_pipeline,a3_single_cluster_self,1.0
CANDIDO CANTON FERNANDEZ,CANDIDO CANTON FERNANDEZ (RUMANIA MATERIALS FAMAE),,a4_pipeline,a3_single_cluster_self,1.0
CANTAVE,CANTAVE (FRANCK SYLVAIN HAITI),,a4_pipeline,a3_single_cluster_self,1.0
CAO BANG,CAO BANG (CANADIANS COLLEAGUES SAINTENY),,a4_pipeline,a3_single_cluster_self,1.0
CAPE BILLINGS,CAPE BILLINGS (WRANGEL CHUKHOTSK KENNAN),,a4_pipeline,a3_single_cluster_self,1.0
CAPE LAZAREVA,CAPE LAZAREVA (SAKHALIN TRANSPORTATION SECCHIA),,a4_pipeline,a3_single_cluster_self,1.0
CAPE MAY,CAPE MAY (SAN NANTUCKET HALIFAX),,a4_pipeline,a3_single_cluster_self,1.0
CAPE PROVINCE,CAPE PROVINCE (GERMANY NATAL SPEAKING),,a4_pipeline,a3_single_cluster_self,1.0
CAPE TOWN,CAPE TOWN (TABI PANAMA MUHAMMAD),,a4_pipeline,a3_single_cluster_self,1.0
CAPE VERDE,CAPE VERDE (GUINEA PORTUGUESE PORTUGAL),,a4_pipeline,a3_single_cluster_self,1.0
CAPE VERDE ISLANDS,CAPE VERDE ISLANDS (PORTUGUESE HENRIQUE GALVAO),,a4_pipeline,a3_single_cluster_self,1.0
CAPETOWN,CAPETOWN (TALAL SELO CEYLON),,a4_pipeline,a3_single_cluster_self,1.0
CAPT DU QUOC DONG,CAPT DU QUOC DONG (AIRBORNE THUY HOANG),,a4_pipeline,a3_single_cluster_self,1.0
CAPTAIN BUITRAGO,CAPTAIN BUITRAGO (SALVADORAN RUBIO QUINTANILLA),,a4_pipeline,a3_single_cluster_self,1.0
CAPTAIN LE,CAPTAIN LE (HAMMARSKJOLD KASAVUBU PATHET),,a4_pipeline,a3_single_cluster_self,1.0
CAPTAIN MUSTAFA HAMDUN,COL MUSTAFA HAMDUN,,a4_pipeline,accept_rule,1.0
CAPTAIN POHAN,CAPTAIN POHAN (SIANTAR PAKANBARU TAPANULI),,a4_pipeline,a3_single_cluster_self,1.0
CARDENAS,GENERAL CARDENAS,,a4_pipeline,accept_rule,1.0
CARDINAL STEFAN WYSZYNSKI,CARDINAL STEFAN WYSZYNSKI (SEJM GOMULKA PEASANT),,a4_pipeline,a3_single_cluster_self,1.0
CARDINAL STEPINAC,CARDINAL STEPINAC (DJILAS YUGOSLAVIA BELGRADE),,a4_pipeline,a3_single_cluster_self,1.0
CARDOSO,CARDOSO (TERRORISTS VARGAS GOULART),,a4_pipeline,a3_single_cluster_self,1.0
CARETAKER GOVERNMENT,CARETAKER GOVERNMENT (FINLAND KEKKONEN USSR),,a4_pipeline,a3_single_cluster_self,1.0
CARIAS NATIONALIST PARTY,CARIAS NATIONALIST PARTY (HONDURAS GEORGES GALVEZ),,a4_pipeline,a3_single_cluster_self,1.0
CARIBBEAN,CARIBBEAN (NICARAGUA VENEZUELA BETANCOURT),,a4_pipeline,a3_single_cluster_self,1.0
CARIBBEAN GOVERNMENTS,CARIBBEAN GOVERNMENTS (EXILES ARBENZ GUATEMALAN),,a4_pipeline,a3_single_cluster_self,1.0
CARIBBEAN LEGION,CARIBBEAN LEGION (DAFTARI MCCLOY IRAN),,a4_pipeline,a3_single_cluster_self,1.0
CARL SCHROEDER,CARL SCHROEDER (CEYLON EGYPT TITO),,a4_pipeline,a3_single_cluster_self,1.0
CARLOS GUEVARA,CARLOS GUEVARA (ECUADORAN GUAYAQUIL PHIBUN),,a4_pipeline,a3_single_cluster_self,1.0
CARLOS GUEVARA MORENO,CARLOS GUEVARA MORENO (ECUADOR CFP CONCENTRATION),,a4_pipeline,a3_single_cluster_self,1.0
CARLOS IBANEZ,CARLOS IBANEZ (HEDTOFT ERICH OLLENHAUER),,a4_pipeline,a3_single_cluster_self,1.0
CARLOS LACERDA,CARLOS LACERDA (ICELAND BRITAIN BRAZIL),,a4_pipeline,a3_single_cluster_self,1.0
CARLOS OLIVARES,CARLOS OLIVARES (LULUABOURG CNU HAMMARSKJOLD),,a4_pipeline,a3_single_cluster_self,1.0
CARLOS PRIO SOCARRAS,CARLOS PRIO SOCARRAS (SEGNI DESIGNATE BATISTA),,a4_pipeline,a3_single_cluster_self,1.0
CARLOS WIRTH,CARLOS WIRTH (SOSA MOLINA LUCERO),,a4_pipeline,a3_single_cluster_self,1.0
CARLOS ZUNIGA,CARLOS ZUNIGA (TORRE HAYA ARABIA),,a4_pipeline,a3_single_cluster_self,1.0
CARSTENS,CARSTENS (TURKEY GERMANY BONN),,a4_pipeline,a3_single_cluster_self,1.0
CARTAGENA,CARTAGENA (VADUX JAKOB FINANCIERE),,a4_pipeline,a3_single_cluster_self,1.0
CARTEL OF THE NATIONAL UNION,CARTEL OF THE NATIONAL UNION (MEERSCH KIVU ARABIA),,a4_pipeline,a3_single_cluster_self,1.0
CARTER MAGRUDER,CARTER MAGRUDER (KWAK DAYAL HUN),,a4_pipeline,a3_single_cluster_self,1.0
CASABLANCA POWERS,CASABLANCA POWERS (HAIPHONG CANTON KHOUANG),,a4_pipeline,a3_single_cluster_self,1.0
CASEY,CASEY (AUSTRALIA BRITAIN VIET),,a4_pipeline,a3_single_cluster_self,1.0
CASPIAN AREA,CASPIAN AREA (TUNG TSE MAO),,a4_pipeline,a3_single_cluster_self,1.0
CASPIAN FISHERIES,CASPIAN FISHERIES (IRANIAN GRADY HONG),,a4_pipeline,a3_single_cluster_self,1.0
CASPIAN SEA,CASPIAN SEA (STALIN ARGENTINA MOLOTOV),,a4_pipeline,a3_single_cluster_self,1.0
CASTILLO ARMAS GOVERNMENT,CASTILLO ARMAS GOVERNMENT (GUATEMALA SUKARNO NASUTION),,a4_pipeline,a3_single_cluster_self,1.0
CASTILLO ARMAS RADIO LIBERATION,CASTILLO ARMAS RADIO LIBERATION (EN LAI GUATEMALA),,a4_pipeline,a3_single_cluster_self,1.0
CASTILLO NAVARRETE,COL CASTILLO NAVARRETE,,a4_pipeline,accept_rule,1.0
CASTRO MOVEMENT,CASTRO MOVEMENT (IZVESTIA JIMENEZ CUBA),,a4_pipeline,a3_single_cluster_self,1.0
CASTRO OFFICIALS,CASTRO OFFICIALS (SLIMANE KETTANI KENYA),,a4_pipeline,a3_single_cluster_self,1.0
CASTRO REVOLUTION,CASTRO REVOLUTION (FRONDIZI CUBA QUADROS),,a4_pipeline,a3_single_cluster_self,1.0
CASTROISM,CASTROISM (ARGENTINE TARTAGAL SALTA),,a4_pipeline,a3_single_cluster_self,1.0
CASTROS REGIME,CASTROS REGIME (KHRUSHCHEV USSR LAOS),,a4_pipeline,a3_single_cluster_self,1.0
CATHAY PACIFIC AIRLINES,CATHAY PACIFIC AIRLINES (TEISAIRE HAINAN REMORINO),,a4_pipeline,a3_single_cluster_self,1.0
CATHOLIC ACTION,CATHOLIC ACTION (REGENT ITALY YUGOSLAVIA),,a4_pipeline,a3_single_cluster_self,1.0
CATHOLIC ACTION GROUPS,CATHOLIC ACTION GROUPS (STEPHANOPOULOS ARGENTINA NUFER),,a4_pipeline,a3_single_cluster_self,1.0
CATHOLIC AND HINDUNAIR COMMUNITIES,CATHOLIC AND HINDUNAIR COMMUNITIES (NAMBOODIRIPAD KERALA BOMBAY),,a4_pipeline,a3_single_cluster_self,1.0
CATHOLIC LABOR CONFEDERATION,CATHOLIC LABOR CONFEDERATION (OUVRIERE INDEPENDENT BERLIN),,a4_pipeline,a3_single_cluster_self,1.0
CATHOLIC POPULAR REPUBLICAN PARTY,CATHOLIC POPULAR REPUBLICAN PARTY (PORTUGAL REYNAUD DELGADO),,a4_pipeline,a3_single_cluster_self,1.0
CATHOLIC STUDENTS,CATHOLIC STUDENTS (CHIARI CUBA PANAMA),,a4_pipeline,a3_single_cluster_self,1.0
CAUCA,CAUCA (LAUREANO LIBERAL DANTAS),,a4_pipeline,a3_single_cluster_self,1.0
CAYO SAL,CAYO SAL (REVOLUCION MARINA DIARIO),,a4_pipeline,a3_single_cluster_self,1.0
CCP CENTRAL COMMITTEE,CCP CENTRAL COMMITTEE (AJOY BENEDIKTOV GHOSH),,a4_pipeline,a3_single_cluster_self,1.0
CDU PARTY,CDU PARTY (REILLY PATRICK BRITAIN),,a4_pipeline,a3_single_cluster_self,1.0
CEAUSESCU,CEAUSESCU (BORILA GHEORGHIU ARGES),,a4_pipeline,a3_single_cluster_self,1.0
CEGIELSKI FACTORY,CEGIELSKI FACTORY (INDONESIA BRITAIN POLAND),,a4_pipeline,a3_single_cluster_self,1.0
CELEBES ISLAND,CELEBES ISLAND (SHIPPING DONGGALA PALU),,a4_pipeline,a3_single_cluster_self,1.0
CEMAL GOKTAN,CEMAL GOKTAN NAMIK GEDIK,,a4_pipeline,a5_consolidated,0.85
CEMAL YILDIRIM,CEMAL YILDIRIM (SUNAY SAHABETTIN REFET),,a4_pipeline,a3_single_cluster_self,1.0
CENTER,CENTER (GAULLISTS ECA GAULLE),,a4_pipeline,a3_single_cluster_self,1.0
CENTER PARTY,CENTER PARTY (BAVARIAN ADENAUER BONN),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL AFRICAN FEDERATION,CENTRAL AFRICAN FEDERATION (PRAVDA BRITAIN TURKEY),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL AMERICA,CENTRAL AMERICA (BELGIUM GUATEMALAN ZEELAND),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL BANK OF CHILE,CENTRAL BANK OF CHILE (DENMARK POLAND OWNED),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL COMMITTEE OF THE CHINESE COMMUNIST PARTY,CENTRAL COMMITTEE OF THE CHINESE COMMUNIST PARTY (ALLIES GERMANY PEIPING),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL COMMITTEE OF THE INDIAN COMMUNIST PARTY,CENTRAL COMMITTEE OF THE INDIAN COMMUNIST PARTY (60TH SUK BUM),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL CONGO BANK,CENTRAL CONGO BANK (SOUDAN SENEGAL MODIBO),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL DROUGHT COMMITTEE,CENTRAL DROUGHT COMMITTEE (SUKIMAN MASJUMI AUSTRIA),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL JAVA,CENTRAL JAVA (NAHDLATUL ULAMA MASJUMI),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL JAVA COMMANDER,CENTRAL JAVA COMMANDER (SHEHAB MAKASSAR GHARDAQA),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL NEWS AGENCY,CENTRAL NEWS AGENCY (BRITAIN KUOMINTANG GREECE),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL PEOPLES GOVERNMENT COUNCIL,CENTRAL PEOPLES GOVERNMENT COUNCIL (EN LAI CHOU),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL PEOPLES GOVERNMENT OF CHINA,CENTRAL PEOPLES GOVERNMENT OF CHINA (CEYLON WANIGATUNGA CO),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL SOUTH EPIDEMIC PREVENTION COMMITTEE,CENTRAL SOUTH EPIDEMIC PREVENTION COMMITTEE (EN PANDIT MRS),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL STATISTICAL BOARD,CENTRAL STATISTICAL BOARD (UKRAINE LANDS KAZAKHSTAN),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL SUMATRAN REBELLION,CENTRAL SUMATRAN REBELLION (MENADO SUKENDRO KAWILARANG),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL TRUST OF CHINA,CENTRAL TRUST OF CHINA (SOHYO AKRAM HAWRANI),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL UNIVERSITY,CENTRAL UNIVERSITY (HIERARCHY VENEZUELA SCIENCES),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL VIETNAM,CENTRAL VIETNAM (DARUL JAVA ISLAM),,a4_pipeline,a3_single_cluster_self,1.0
CESAR GARIZURIETA,CESAR GARIZURIETA (HONDURAS ALVARADO PUERTO),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONESE AMBASSADOR,CEYLONESE AMBASSADOR (HENDERSON ZAHEDI IRAN),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONESE DELEGATION,CEYLONESE DELEGATION (MDN MALLORY GUATEMALA),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONESE FINANCE MINISTER,CEYLONESE FINANCE MINISTER (CZECHOSLOVAKIA POLAND CEYLON),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONESE FIRM,CEYLONESE FIRM (SHIGEMITSU HENDERSON MOSSADEQ),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONESE FOOD MINISTER,CEYLONESE FOOD MINISTER (CEYLON EXTERNAL PEIPING),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONESE FREEDOM PARTY,CEYLONESE FREEDOM PARTY (KARENS TROTSKYITE BRITAIN),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONESE LABOR LEADERS,CEYLONESE LABOR LEADERS (TATSUO TAIRA SENAGA),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONESE PARLIAMENT,CEYLONESE PARLIAMENT (IMAM BADR HASAN),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONESE PRIME MINISTER BANDARANAIKE,CEYLONESE PRIME MINISTER BANDARANAIKE (SANANIKONE YORK TIMES),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONS CENTRAL BANK GOVERNOR,CEYLONS CENTRAL BANK GOVERNOR (CEYLON THAILAND BANGKOK),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONS FINANCE MINISTER,CEYLONS FINANCE MINISTER (CEYLON THAILAND BANGKOK),,a4_pipeline,a3_single_cluster_self,1.0
CFTC,CGT (FEDERATIONS CFTC RAILROAD),,a4_pipeline,a5_consolidated,0.9708
CGIL,ITALIAN GENERAL CONFEDERATION OF LABOR CGIL,,a4_pipeline,a4_merge_existing,0.85
CGT,CGT (FEDERATIONS CFTC RAILROAD),,a4_pipeline,a4_keep_separate,0.6
CHAIRMAN ATOMIC ENERGY COMMISSION,CHAIRMAN ATOMIC ENERGY COMMISSION (DEFENSE OPERATIONS ASSISTANT),,a4_pipeline,a3_single_cluster_self,1.0
CHAIRMAN BOARD OF CONSULTANTS ON FOREIGN INTELLIGENCE ACTIVITIES,CHAIRMAN BOARD OF CONSULTANTS ON FOREIGN INTELLIGENCE ACTIVITIES (DIRECTOR TREASURY OFFICES),,a4_pipeline,a3_single_cluster_self,1.0
CHAIRMAN LIUSHAO CHI,LIUSHAO CHI,,a4_pipeline,accept_rule,1.0
CHAIRMAN VOROSHILOV,VOROSHILOV,,a4_pipeline,accept_rule,1.0
CHAKRAVARTY,CHAKRAVARTY (CZECHOSLOVAKIA NNRC NYEIN),,a4_pipeline,a3_single_cluster_self,1.0
CHAMOUN GOVERNMENT,CHAMOUN GOVERNMENT (LEBANON DAY ISRAEL),,a4_pipeline,a3_single_cluster_self,1.0
CHAMOUN REGIME,CHAMOUN REGIME (KARAMAH DJAILOLO SAMI),,a4_pipeline,a3_single_cluster_self,1.0
CHAMOUN SOLH GOVERNMENT,CHAMOUN SOLH GOVERNMENT (CHIANG SAIB YEH),,a4_pipeline,a3_single_cluster_self,1.0
CHAMOUNS GOVERNMENT,CHAMOUNS GOVERNMENT (LEBANON BAATHISTS GROMYKO),,a4_pipeline,a3_single_cluster_self,1.0
CHAMPASSAK,CHAMPASSAK (SANTIPHAB PHOLSENA QUINIM),,a4_pipeline,a3_single_cluster_self,1.0
CHANCELLOR DESIGNATE RAAB,CHANCELLOR DESIGNATE RAAB (BUNKER ARABIA GASPERI),,a4_pipeline,a3_single_cluster_self,1.0
CHANCELLOR JULIUS RAAB,CHANCELLOR JULIUS RAAB (GHANA PATHET MOBUTU),,a4_pipeline,a3_single_cluster_self,1.0
CHANCELLOR OF THE EXCHEQUER GAITSKILL,CHANCELLOR OF THE EXCHEQUER GAITSKILL (UK CONSTANTA GIFFORD),,a4_pipeline,a3_single_cluster_self,1.0
CHAND,CHAND (SENG NAW TRIBUNE),,a4_pipeline,a3_single_cluster_self,1.0
CHANG ADMINISTRATION,CHANG ADMINISTRATION (KO HUN SEOUL),,a4_pipeline,a3_single_cluster_self,1.0
CHANG CHANG KUK,CHANG CHANG KUK (SOK POM TAIWAN),,a4_pipeline,a3_single_cluster_self,1.0
CHANG CHING WU,GENERAL CHANG CHING WU,,a4_pipeline,accept_rule,1.0
CHANG KYONG KUN,CHANG KYONG KUN (YI PUNG KI),,a4_pipeline,a3_single_cluster_self,1.0
CHANG PO CHUN,CHANG PO CHUN (RAJWADE KRISHNA SUBANDRIO),,a4_pipeline,a3_single_cluster_self,1.0
CHANG TAEK SANG,CHANG TAEK SANG (SIN IK VIET),,a4_pipeline,a3_single_cluster_self,1.0
CHANG WEN TIEN,CHANG WEN TIEN (HSIANG CZECHOSLOVAKIA LIUSHAO),,a4_pipeline,a3_single_cluster_self,1.0
CHANGCHUN,CHANGCHUN (DILLION BULGARIA ALBANIA),,a4_pipeline,a3_single_cluster_self,1.0
CHANGLE,CHANGLE (YUCHI TAISHAN PEIKANTANG),,a4_pipeline,a3_single_cluster_self,1.0
CHARGE HANKEY,CHARGE HANKEY (ITALY YUGOSLAVIA STEVENSON),,a4_pipeline,a3_single_cluster_self,1.0
CHARGE JONES,CHARGE JONES (FAZLUL HUQ ARABIA),,a4_pipeline,a3_single_cluster_self,1.0
CHARITABLE ORGANIZATIONS,CHARITABLE ORGANIZATIONS (ADENAUER CHANCELLOR ALLIED),,a4_pipeline,a3_single_cluster_self,1.0
CHARLES BARANGE,CHARLES BARANGE (GENOA RENE ORIENTED),,a4_pipeline,a3_single_cluster_self,1.0
CHARLES LEMOINE,CHARLES LEMOINE (GRAHAM FRANK ICELANDIC),,a4_pipeline,a3_single_cluster_self,1.0
CHARLES MUTAKA,CHARLES MUTAKA (LULUABOURG LULUA FRANCQUI),,a4_pipeline,a3_single_cluster_self,1.0
CHARLES TILLON,ANDRE MARTY AND CHARLES TILLON,,a4_pipeline,a5_consolidated,0.85
CHARLES UNIVERSITY,CHARLES UNIVERSITY (CZECHOSLOVAKIA TIKHVINSKY SERGE),,a4_pipeline,a3_single_cluster_self,1.0
CHATAIGNEAU,AMBASSADOR CHATAIGNEAU,,a4_pipeline,accept_rule,1.0
CHATTERJEE,CHATTERJEE (EN UNU LAI),,a4_pipeline,a3_single_cluster_self,1.0
CHAUDRY MOHAMMAD ALI,CHAUDRY MOHAMMAD ALI (KUBOTA SHIGEMITSU MIKOYAN),,a4_pipeline,a3_single_cluster_self,1.0
CHEHAB,GENERAL CHEHAB,,a4_pipeline,accept_rule,1.0
CHELYABINSK,CHELYABINSK (ARABIA LIBYA MALENKOV),,a4_pipeline,a3_single_cluster_self,1.0
CHEN CHIA KANG,CHEN CHIA KANG (PANIKKAR DELHI VIET),,a4_pipeline,a3_single_cluster_self,1.0
CHEN SHAO KUAN,CHEN SHAO KUAN (USSR CEYLONESE PEIPING),,a4_pipeline,a3_single_cluster_self,1.0
