node_key,degree
EVENT_CLUSTER:6559,9
EVENT_CLUSTER:6560,9
CANONICAL_ENTITY:CHINESE_LEADERS__A926A17980,10
CANONICAL_ENTITY:FINNISH_PRESIDENT_KEKKONEN__AC124249E1,7
CANONICAL_ENTITY:SOVIET_BLOC_REPRESENTATIVES__F0D8CAA4C4,4
EVENT_CLUSTER:19298,8
CANONICAL_ENTITY:CHINESE_MERCHANTS_AND_INDUSTRIALISTS__4205FFFBAD,11
CANONICAL_ENTITY:FRENCH_BUSINESS_CONCERNS__14C31D2D8E,10
CANONICAL_ENTITY:FRENCH_HIGH_COMMISSION__59D835D1A4,7
EVENT_CLUSTER:1958,7
EVENT_CLUSTER:1961,7
CANONICAL_ENTITY:CHINESE_MIG_15__4E244DF53C,20
CANONICAL_ENTITY:IRANIAN_ARMY__E475D3F095,11
CANONICAL_ENTITY:TUNISIAN_NATIONALISTS__0D11F1CCB5,11
EVENT_CLUSTER:2666,11
EVENT_CLUSTER:2667,11
EVENT_CLUSTER:2668,11
EVENT_CLUSTER:2670,11
EVENT_CLUSTER:2671,11
EVENT_CLUSTER:2672,11
EVENT_CLUSTER:2673,11
EVENT_CLUSTER:2674,11
EVENT_CLUSTER:2675,11
CANONICAL_ENTITY:CHINESE_NATIONALISTS__117B5001F1,7
CANONICAL_ENTITY:FRENCH_SENATE__487FE6E3E4,8
CANONICAL_ENTITY:PRIME_MINISTER_FAURE__56B9B351AD,4
CANONICAL_ENTITY:QUEMOY_AND_MATSU__F709D9236B,4
CANONICAL_ENTITY:SOUTH_CHINA_COAST__E2D5B6DBE9,3
CANONICAL_ENTITY:SOVIET_BLOC__341BB6FEB2,3
EVENT_CLUSTER:7777,7
CANONICAL_ENTITY:CHINESE_NATIONALISTS__1B26779DB1,8
EVENT_CLUSTER:6389,6
CANONICAL_ENTITY:CHINESE_NATIONALISTS__2B775CDFDF,7
EVENT_CLUSTER:7153,5
EVENT_CLUSTER:7155,5
CANONICAL_ENTITY:CHINESE_NATIONALISTS__9D068AD5A4,11
EVENT_CLUSTER:4423,14
EVENT_CLUSTER:4424,8
CANONICAL_ENTITY:CHINESE_NATIONALISTS__D035AC3C92,13
EVENT_CLUSTER:7612,10
EVENT_CLUSTER:7613,10
EVENT_CLUSTER:7614,10
EVENT_CLUSTER:7615,10
CANONICAL_ENTITY:CHINESE_NATIONALISTS__D7E3015CD9,8
EVENT_CLUSTER:6753,6
EVENT_CLUSTER:6754,6
EVENT_CLUSTER:6755,5
CANONICAL_ENTITY:CHRISTIAN_DEMOCRATS_CDU__87B6259C05,7
CANONICAL_ENTITY:DEFENSE_MINISTER_DAWALIBI__0A39FFB076,9
CANONICAL_ENTITY:ECONOMIC_STABILIZATION_BOARD__4267A173C6,7
CANONICAL_ENTITY:EGYPTIAN_MILITARY_ATTACHES__AC0C605878,6
CANONICAL_ENTITY:FOREIGN_MINISTER_ATASSI__4AA4233052,6
CANONICAL_ENTITY:GEORGI_TSANKOV__541D0C73F7,5
CANONICAL_ENTITY:HOA_BINH__B665097114,5
CANONICAL_ENTITY:ISAO_KAWADA__726D1081DC,6
CANONICAL_ENTITY:MILITARY_ASSISTANCE_ADVISORY_GROUP__1CDE1A1DB6,4
CANONICAL_ENTITY:POLISH_GOVERNMENT__11157C1522,7
CANONICAL_ENTITY:PRAJA_SOCIALIST_PARTY__1552CD144D,3
CANONICAL_ENTITY:TODOR_ZHIVKOV__458A5D76CB,4
CANONICAL_ENTITY:TUNISIANS__D5E040393B,9
CANONICAL_ENTITY:UK__3FD051BF81,4
CANONICAL_ENTITY:USSR__543BD2A04F,4
CANONICAL_ENTITY:USSR__C05C0F1D9E,4
CANONICAL_ENTITY:VULKO_CHERVENKOV__10A915F9A8,7
CANONICAL_ENTITY:YEH__C2A281BB1C,7
EVENT_CLUSTER:1025,9
EVENT_CLUSTER:1026,9
EVENT_CLUSTER:1501,6
EVENT_CLUSTER:1502,6
EVENT_CLUSTER:1503,6
EVENT_CLUSTER:15341,9
EVENT_CLUSTER:1755,7
EVENT_CLUSTER:1756,7
EVENT_CLUSTER:427,8
EVENT_CLUSTER:428,8
EVENT_CLUSTER:429,8
EVENT_CLUSTER:506,5
EVENT_CLUSTER:507,5
EVENT_CLUSTER:508,5
EVENT_CLUSTER:5592,7
EVENT_CLUSTER:5593,7
EVENT_CLUSTER:5594,7
EVENT_CLUSTER:5752,8
EVENT_CLUSTER:5753,8
EVENT_CLUSTER:828,9
EVENT_CLUSTER:829,9
CANONICAL_ENTITY:GOVERNMENT_FORCES__86791B152A,15
CANONICAL_ENTITY:JAPANESE_PEACE_TREATY__722B09F135,10
CANONICAL_ENTITY:MATSUS_AND_QUEMOYS__E50D1F1CA2,1
CANONICAL_ENTITY:QUEMOYS_AND_MATSU_GROUP__091B1CA7DC,1
CANONICAL_ENTITY:SOVIET_TANKER_TUAPSE__7C882DA278,1
CANONICAL_ENTITY:SPRATLY_ISLANDS__2850ABE73C,2
CANONICAL_ENTITY:CHINESE_NATIONALIST_81ST_DIVISION__EF76EAAA52,7
EVENT_CLUSTER:8096,5
EVENT_CLUSTER:8097,5
CANONICAL_ENTITY:CHINESE_NATIONALIST_AERIAL_PHOTOGRAPHS__E5F964C6A1,1
CANONICAL_ENTITY:SHIPYARD__278B45AAC9,1
CANONICAL_ENTITY:CHINESE_NATIONALIST_AIRCRAFT_SHOT_DOWN__989A8D584E,1
CANONICAL_ENTITY:PHOUMI_NOSAVAN__E3332FC973,5
EVENT_CLUSTER:15615,6
EVENT_CLUSTER:15616,6
EVENT_CLUSTER:20071,10
EVENT_CLUSTER:20072,10
EVENT_CLUSTER:20073,10
CANONICAL_ENTITY:CHINESE_NATIONALIST_ARMY__236005074C,3
CANONICAL_ENTITY:VIENNA_PEACE_CONGRESS__1D98ABD491,10
CANONICAL_ENTITY:CHINESE_NATIONALIST_ARMY__494FF46B0F,8
EVENT_CLUSTER:3348,5
EVENT_CLUSTER:3349,5
EVENT_CLUSTER:3350,5
EVENT_CLUSTER:3351,5
CANONICAL_ENTITY:CHINESE_NATIONALIST_ARMY__CEF4968191,10
CANONICAL_ENTITY:HUA_HSIN_CHUAN__423E38E6EB,4
EVENT_CLUSTER:8141,9
CANONICAL_ENTITY:CHINESE_NATIONALIST_COMMANDER__50B11227B5,15
EVENT_CLUSTER:19656,10
EVENT_CLUSTER:19657,10
EVENT_CLUSTER:19658,10
EVENT_CLUSTER:19659,10
EVENT_CLUSTER:19660,10
CANONICAL_ENTITY:CHINESE_NATIONALIST_CONSUL_GENERAL__1C0A4FFDC1,10
CANONICAL_ENTITY:COMMUNIST_PARTY_OF_YUGOSLAVIA__29CCE55739,6
CANONICAL_ENTITY:FRENCH_MINISTER_FOR_ASSOCIATED_STATES_LETOURNEAU__B7EACC8FD6,6
EVENT_CLUSTER:1767,7
EVENT_CLUSTER:1768,7
EVENT_CLUSTER:1769,7
CANONICAL_ENTITY:CHINESE_NATIONALIST_DEFENSE_MINISTRY__57EF7D2DAC,1
CANONICAL_ENTITY:GEORGIAN_CENTRAL_COMMITTEE__8F3CCA8E60,9
CANONICAL_ENTITY:KAREN_INSURGENTS__3BAB2C242A,9
CANONICAL_ENTITY:N_N_SHATALIN__3177A8AB24,9
EVENT_CLUSTER:4745,12
EVENT_CLUSTER:4746,13
EVENT_CLUSTER:4747,13
EVENT_CLUSTER:4749,12
EVENT_CLUSTER:4750,12
CANONICAL_ENTITY:CHINESE_NATIONALIST_FORCE__046DF552B2,12
CANONICAL_ENTITY:GENERALS_SARIT_AND_PHAO__D2E2F6EBAC,9
CANONICAL_ENTITY:IRANIAN_GOVERNMENT__F247B897E3,6
CANONICAL_ENTITY:KAREN__3BEBE1D83F,6
CANONICAL_ENTITY:KHOSRO_KHAN__121426D971,7
EVENT_CLUSTER:2778,8
EVENT_CLUSTER:2779,8
EVENT_CLUSTER:2780,8
EVENT_CLUSTER:2781,8
CANONICAL_ENTITY:GENERAL_SATAN__36EE2517C4,5
CANONICAL_ENTITY:KOMSOMOLSK__140836F485,13
CANONICAL_ENTITY:VIET_MINH__E2BA776AFA,5
EVENT_CLUSTER:5434,8
EVENT_CLUSTER:5435,8
EVENT_CLUSTER:5436,8
EVENT_CLUSTER:6590,7
EVENT_CLUSTER:6591,7
EVENT_CLUSTER:6592,7
CANONICAL_ENTITY:CHINESE_NATIONALIST_INTERNEES__F954AF8A44,8
CANONICAL_ENTITY:US_SENATOR_BLAIR_MOODY__9B71445DBD,2
EVENT_CLUSTER:781,8
CANONICAL_ENTITY:GOODYEARS_WINGFOOT_RUBBER_ESTATE__D1331682EC,7
CANONICAL_ENTITY:INDONESIAN_DISSIDENTS__218512C37F,6
CANONICAL_ENTITY:PHOUMI_BOUN_OUM_FORCES__82C7203949,5
EVENT_CLUSTER:14872,12
EVENT_CLUSTER:14873,12
EVENT_CLUSTER:14874,12
EVENT_CLUSTER:21289,7
EVENT_CLUSTER:21290,7
EVENT_CLUSTER:21291,7
EVENT_CLUSTER:17428,7
EVENT_CLUSTER:17429,7
EVENT_CLUSTER:17430,7
EVENT_CLUSTER:17431,7
CANONICAL_ENTITY:OVERSEAS_CHINESE__0FA0F37C4E,10
CANONICAL_ENTITY:FRENCH_OFFICIAL_IN_HANOI__27214C9FFE,7
CANONICAL_ENTITY:IRANIAN_ARMY__819F4E036F,5
CANONICAL_ENTITY:US_ARMY_ATTACHE_IN_TEHRAN__166FD29949,5
CANONICAL_ENTITY:WEST_GERMAN_MILITARY_INSTRUCTORS__9FA77C1113,5
EVENT_CLUSTER:4827,10
EVENT_CLUSTER:4828,10
CANONICAL_ENTITY:CHINESE_NATIONALIST_NAVY__918F07D8B6,19
CANONICAL_ENTITY:LENG_NGETH__C1B5FCC5EC,4
CANONICAL_ENTITY:TRUMAN_ADMINISTRATION__55D5A8D552,4
CANONICAL_ENTITY:USSR__1CD7A0A5DC,3
EVENT_CLUSTER:12041,10
CANONICAL_ENTITY:CHINESE_NATIONALIST_NAVY__C7E9DAB7C8,1
EVENT_CLUSTER:19556,9
EVENT_CLUSTER:19557,9
EVENT_CLUSTER:19559,9
CANONICAL_ENTITY:CHINESE_NATIONALIST_REPRESENTATIVES__78F996F6BF,9
CANONICAL_ENTITY:POLISH_AMBASSADOR_GAJEWSKI__7A22D1D374,6
CANONICAL_ENTITY:WARSAW_GOVERNMENT__DE3DAA1EE2,6
EVENT_CLUSTER:9657,7
CANONICAL_ENTITY:CHINESE_UN_DELEGATE__7089C3E1A0,5
CANONICAL_ENTITY:CHRISTIAN_PARTY__0122249816,5
CANONICAL_ENTITY:EGYPTIAN_GOVERNMENT__94C8275258,3
CANONICAL_ENTITY:EUROPEAN_SOCIAL_MOVEMENT__1F3644E4B5,4
CANONICAL_ENTITY:INTERNATIONAL_RED_CROSS__6E010F931A,3
CANONICAL_ENTITY:LEFTIST_GROUPS__1DE72101F8,8
CANONICAL_ENTITY:SKORZENY__78EB474175,2
CANONICAL_ENTITY:SOCIALIST_PARTY__6306F745F0,5
CANONICAL_ENTITY:TAIPEI_REGIME__3FD845391C,2
CANONICAL_ENTITY:TIBETAN_DELEGATION__F8465F9BB3,8
EVENT_CLUSTER:20840,11
EVENT_CLUSTER:20841,11
EVENT_CLUSTER:20842,11
EVENT_CLUSTER:20843,11
EVENT_CLUSTER:402,5
EVENT_CLUSTER:403,5
EVENT_CLUSTER:869,12
EVENT_CLUSTER:870,12
EVENT_CLUSTER:871,12
EVENT_CLUSTER:872,12
EVENT_CLUSTER:950,9
CANONICAL_ENTITY:COMMUNIST_NAVAL_CRAFT__B8BC232B98,1
CANONICAL_ENTITY:MAAG__80B4720F9E,6
CANONICAL_ENTITY:MAAG__B7C4756126,4
CANONICAL_ENTITY:PAKAN_BARU__D9A3D675CE,5
CANONICAL_ENTITY:QUEMOY_GROUP__C2E14E7457,1
CANONICAL_ENTITY:USSR__DB10FC7275,3
EVENT_CLUSTER:2530,7
EVENT_CLUSTER:2531,7
EVENT_CLUSTER:4721,5
EVENT_CLUSTER:4722,5
EVENT_CLUSTER:7396,7
EVENT_CLUSTER:7397,7
EVENT_CLUSTER:8444,9
EVENT_CLUSTER:8445,9
EVENT_CLUSTER:8446,9
CANONICAL_ENTITY:CHINESE_NATIONALIST__82B5DF45D2,17
CANONICAL_ENTITY:FINNISH_GOVERNMENT__98FB7D80B9,8
CANONICAL_ENTITY:KARELIA__8B2AFAEF74,8
EVENT_CLUSTER:10033,16
EVENT_CLUSTER:10034,16
EVENT_CLUSTER:10035,16
EVENT_CLUSTER:10036,16
EVENT_CLUSTER:10037,16
EVENT_CLUSTER:10038,16
EVENT_CLUSTER:9062,6
CANONICAL_ENTITY:CHINESE_NOTE_TO_PAKISTAN__ABF63D490E,1
CANONICAL_ENTITY:CHINESE_OCCUPATION__6032588E25,1
CANONICAL_ENTITY:CHINESE_OFFICIALS__BAB4C7142C,1
CANONICAL_ENTITY:CHINESE_OPPOSITION_GROUPS__DA0C3222F9,1
CANONICAL_ENTITY:CHINESE_PEOPLES_POLITICAL_CONSULTATIVE_CONFERENC__84D72BBE78,4
CANONICAL_ENTITY:KIRK__B04453F506,4
CANONICAL_ENTITY:SOUTH_KOREAN_COMMANDER__88769B8475,4
CANONICAL_ENTITY:USSR__921831A338,3
CANONICAL_ENTITY:USSR__F98C2F4362,3
EVENT_CLUSTER:14437,7
EVENT_CLUSTER:14438,7
EVENT_CLUSTER:561,8
EVENT_CLUSTER:562,8
CANONICAL_ENTITY:CHINESE_PEOPLE__835C0662B9,10
CANONICAL_ENTITY:INDONESIAN_MOSLEM_LEADER__A49A6E1639,10
EVENT_CLUSTER:4896,7
EVENT_CLUSTER:4897,7
EVENT_CLUSTER:4898,7
EVENT_CLUSTER:4899,7
CANONICAL_ENTITY:CHINESE_PILOTS__CE59620762,1
CANONICAL_ENTITY:CHINESE_POLICY_SHIFT_IN_TIBET__996E428B4D,1
CANONICAL_ENTITY:POTENTIAL_FULL_SCALE_UPRISING__3388178538,1
CANONICAL_ENTITY:CHINESE_POPULATION__B55607F99C,1
CANONICAL_ENTITY:CHINESE_PORTS__EB41590B71,1
CANONICAL_ENTITY:CHINESE_PRISONERS__ECAB5A6A75,1
CANONICAL_ENTITY:CHINESE_PROPAGANDA__DB8E7B85DF,1
CANONICAL_ENTITY:CHINESE_RED_CROSS__5E492F710F,9
EVENT_CLUSTER:6514,7
EVENT_CLUSTER:6515,8
EVENT_CLUSTER:6516,8
CANONICAL_ENTITY:CHINESE_RICE_CROP_FAILURE__370E520CF2,1
CANONICAL_ENTITY:CHINESE_SCHOOLS_UNIONS_AND_BUSINESSES__A57AD301EE,1
CANONICAL_ENTITY:CHINESE_STUDENTS__DC56C4440C,2
CANONICAL_ENTITY:CHINESE_TROOPS__CBFB246D2B,12
CANONICAL_ENTITY:MOSCOW__8E05954FD0,5
CANONICAL_ENTITY:PEOPLES_PARTY__FCB443A7CA,5
CANONICAL_ENTITY:THAI_GOVERNMENT__63C838A23C,5
EVENT_CLUSTER:2507,9
EVENT_CLUSTER:2508,9
EVENT_CLUSTER:2509,9
CANONICAL_ENTITY:MAYOR_ARSENIO_LACSON__79D92644D3,6
CANONICAL_ENTITY:NORTH_KOREAN_GOVERNMENT__BE75D65D9F,2
CANONICAL_ENTITY:PHILIPPINE_CONGRESS__E6BC502F0A,5
CANONICAL_ENTITY:SENATOR_JOSE_LAUREL__A1D91991AB,8
CANONICAL_ENTITY:USSR__77A5D42735,4
EVENT_CLUSTER:16986,9
EVENT_CLUSTER:16987,9
EVENT_CLUSTER:2825,7
EVENT_CLUSTER:2826,7
EVENT_CLUSTER:2827,7
EVENT_CLUSTER:3505,4
EVENT_CLUSTER:3506,4
EVENT_CLUSTER:3507,4
EVENT_CLUSTER:4673,8
EVENT_CLUSTER:4674,8
EVENT_CLUSTER:4675,8
EVENT_CLUSTER:4677,8
EVENT_CLUSTER:5464,10
EVENT_CLUSTER:5465,10
EVENT_CLUSTER:5466,15
EVENT_CLUSTER:6510,10
EVENT_CLUSTER:6511,10
CANONICAL_ENTITY:CHIQUIMULA__9541F35778,15
CANONICAL_ENTITY:JOS_FIGUERES__379B1E8162,16
CANONICAL_ENTITY:US_NAVY__E112CB822F,5
EVENT_CLUSTER:6669,12
EVENT_CLUSTER:6670,12
CANONICAL_ENTITY:USSR__83ED0F02B4,4
EVENT_CLUSTER:20740,8
EVENT_CLUSTER:20741,8
EVENT_CLUSTER:20742,8
EVENT_CLUSTER:20743,8
EVENT_CLUSTER:20744,8
CANONICAL_ENTITY:CHITOSE_AIR_FORCE_BASE__8ED36C7E6C,7
CANONICAL_ENTITY:IWAKUNI_NAVAL_AIR_STATION__5FD1938923,7
EVENT_CLUSTER:11823,7
EVENT_CLUSTER:11824,7
CANONICAL_ENTITY:DEJ__03439530DD,8
CANONICAL_ENTITY:DUAL_AMERICAN_RUMANIAN_CITIZENS__844149F25C,1
EVENT_CLUSTER:12855,5
EVENT_CLUSTER:12856,5
EVENT_CLUSTER:12857,5
CANONICAL_ENTITY:CHOE_IN_KYU__3494E0B62A,13
CANONICAL_ENTITY:MOSHE_DAYAN__4793EC1C14,3
CANONICAL_ENTITY:PAK_CHAN_IL__66A5F9AE6C,3
CANONICAL_ENTITY:SONG_IN_SONG__0792EB29DB,4
EVENT_CLUSTER:15698,12
EVENT_CLUSTER:15699,12
CANONICAL_ENTITY:CHOE_TOK_SIN__DD4A707651,12
CANONICAL_ENTITY:PAIK__7E46927B29,5
CANONICAL_ENTITY:PYUN__722DBB1E60,4
EVENT_CLUSTER:5454,9
EVENT_CLUSTER:5456,17
CANONICAL_ENTITY:LT_GEN_CHOE_YONG_HUI__41B05F8C7C,1
CANONICAL_ENTITY:JUNIOR_OFFICERS__3A55DB831C,3
CANONICAL_ENTITY:CHONGCHON_RIVER__4DFB1DE156,8
CANONICAL_ENTITY:USSR__8EC1020DD2,4
CANONICAL_ENTITY:US_REPRESENTATIVES__40EF14ECFE,5
EVENT_CLUSTER:1182,8
EVENT_CLUSTER:1183,7
CANONICAL_ENTITY:CHONGJIN__18C3F17C31,7
EVENT_CLUSTER:16743,6
CANONICAL_ENTITY:COMMUNIST_BLOC__22328BD4D9,5
CANONICAL_ENTITY:FRENCH_FLEET__4618581731,4
CANONICAL_ENTITY:FRENCH_UNION__84BF6E5976,7
CANONICAL_ENTITY:HAM_TAE_YONG__9D7184B134,5
CANONICAL_ENTITY:IRANIAN_NATIONAL_BANK__D85330E353,4
CANONICAL_ENTITY:JORDANS_COMMUNIST_PARTY__1DC60B9F75,5
CANONICAL_ENTITY:KIM_CHONG_YOL__7B4C5A3307,5
CANONICAL_ENTITY:POLITICIANS__F34C128BEB,1
CANONICAL_ENTITY:PRO_AMERICAN_GENERALS__F9FF871037,1
CANONICAL_ENTITY:UNDER_SECRETARY_HOOVER__FDFA2F33FB,4
EVENT_CLUSTER:11643,11
EVENT_CLUSTER:11644,11
EVENT_CLUSTER:11645,11
EVENT_CLUSTER:4943,7
EVENT_CLUSTER:4944,7
EVENT_CLUSTER:7890,8
EVENT_CLUSTER:7891,8
EVENT_CLUSTER:8354,8
EVENT_CLUSTER:8355,8
EVENT_CLUSTER:8356,8
EVENT_CLUSTER:9446,6
EVENT_CLUSTER:9447,7
CANONICAL_ENTITY:LIM_CHIN_SIONG__9177908F06,32
CANONICAL_ENTITY:MINDAN__70B40BAA91,5
CANONICAL_ENTITY:NIIGATA__497D4AD974,6
CANONICAL_ENTITY:USSR__16CD7CA362,3
EVENT_CLUSTER:15777,9
EVENT_CLUSTER:16450,8
EVENT_CLUSTER:16451,6
EVENT_CLUSTER:16452,6
EVENT_CLUSTER:16453,6
CANONICAL_ENTITY:DEMOCRATIC_NATIONAL_PARTY__FAFF1228B4,5
EVENT_CLUSTER:4579,7
EVENT_CLUSTER:4580,7
CANONICAL_ENTITY:INDONESIAN_VICE_PRESIDENT_HATTA__FAF151A073,15
CANONICAL_ENTITY:IRANIAN_OIL_COMMISSION__9A7FD2A259,8
EVENT_CLUSTER:6828,12
EVENT_CLUSTER:6829,12
EVENT_CLUSTER:6830,12
EVENT_CLUSTER:6831,12
CANONICAL_ENTITY:CHOU_EN_LAIS_ASSURANCES_TO_POLISH_LEADER__F6A4893BD0,2
CANONICAL_ENTITY:CHU_TE__A4454FF6A4,7
CANONICAL_ENTITY:COL_GEN_PAVLE_JAKSIC__B21D37C069,4
CANONICAL_ENTITY:COMMUNIST_NEGOTIATORS__1D86A24FB7,1
CANONICAL_ENTITY:COMMUNIST__A26B393B74,5
CANONICAL_ENTITY:EDGAR_SNOW__5307DC00E2,3
CANONICAL_ENTITY:EFIMOV_FRANDISZEK_MAZUR__9E09A685F5,5
CANONICAL_ENTITY:EGYPTIAN_ARMY__50985270E6,7
CANONICAL_ENTITY:FAR_EASTERN_CONFERENCE__0954C9F49D,1
CANONICAL_ENTITY:FIRST_SYRIAN_ARMY__895D5BB5CD,11
CANONICAL_ENTITY:FRANC_TIREUR__1698EEECB9,8
CANONICAL_ENTITY:FRENCH_ECONOMIC_MISSION_TALKS__C1B8A467D7,2
CANONICAL_ENTITY:GARCIA_VALINO__D246233E7F,5
CANONICAL_ENTITY:HATIM__F705194AF2,3
CANONICAL_ENTITY:KACHIN_STATE_COUNCIL__6138F38CC9,6
CANONICAL_ENTITY:KOREAN_PEACE__6981C0AD55,1
CANONICAL_ENTITY:KOREAN_TALKS__0726FA9781,1
CANONICAL_ENTITY:KOREAN_TRUCE_TALKS_PROPOSAL__77FE717CC7,1
CANONICAL_ENTITY:LAOTIAN_ARMY__85B2D06D33,3
CANONICAL_ENTITY:LI_TSUNG_JEN__28424A9081,6
CANONICAL_ENTITY:MARCEL_MINGANT__F66C261025,4
CANONICAL_ENTITY:MCMAHON_LINE__3973184A73,8
CANONICAL_ENTITY:MOUNT_EVEREST__B7B438D70A,6
CANONICAL_ENTITY:NASZKOWSKI__69EF6C66E7,4
CANONICAL_ENTITY:NATIONALIST_GOVERNMENT__7C53FF1C45,7
CANONICAL_ENTITY:NATIONAL_ASSEMBLY__19D9B91682,8
CANONICAL_ENTITY:NEO_LAO_HAK_SAT__1BF9B400E6,3
CANONICAL_ENTITY:NEPALESE_COMMUNIST_PARTY__CC0296AE4F,12
CANONICAL_ENTITY:NONG_KIMNY__A43CCE3EFD,6
CANONICAL_ENTITY:OVERSEAS_CHINESE__6030BAAE64,4
CANONICAL_ENTITY:OVERSEAS_CHINESE__60FBCF5604,8
CANONICAL_ENTITY:PANNIKAR__759E4D9D67,4
CANONICAL_ENTITY:PEIPINGS_FOREIGN_OFFICE__24741524FB,6
CANONICAL_ENTITY:PEIPING_NATIONAL_CONGRESS__FDEA15679F,3
CANONICAL_ENTITY:PEIPING_REGIME__92CC6D7519,8
CANONICAL_ENTITY:PEIPING__5025045A5E,7
CANONICAL_ENTITY:PEIPING__7D9B463F3E,13
CANONICAL_ENTITY:POWS__A622664F55,2
CANONICAL_ENTITY:P_N_KUMYKIN__B19B128C26,5
CANONICAL_ENTITY:P_VOLKOV__0ECC4B6A22,9
CANONICAL_ENTITY:RADIO_PEIPING__B9E39AB543,5
CANONICAL_ENTITY:RB_50_RECONNAISSANCE_PLANE__ED1462668C,6
CANONICAL_ENTITY:SAUDI_ARABIAN_DEPUTY_DEFENSE_MINISTER__7CA33FD41E,7
CANONICAL_ENTITY:SHAH__55DDB47FFE,4
CANONICAL_ENTITY:SINO_BURMESE_BOUNDARY_TREATY_SIGNING__25B464B11C,2
CANONICAL_ENTITY:SINO_POLISH_COMMUNIQUE__FDAD5280B9,1
CANONICAL_ENTITY:SINO_SOVIET_AGREEMENTS__1E01F2433B,1
CANONICAL_ENTITY:SINO_VIET_MINH__8A3DBF96EC,5
CANONICAL_ENTITY:SI_BEKKAI__26F121608C,10
CANONICAL_ENTITY:SOONG_CHING_LING__B6C3CE5B30,7
CANONICAL_ENTITY:SOUTHERN_ASIA__ACD527B486,1
CANONICAL_ENTITY:SOVIET_ACADEMY_OF_SCIENCE__DEECD85963,6
CANONICAL_ENTITY:SOVIET_NAVAL_OFFICERS__C6D24D6C82,8
CANONICAL_ENTITY:SOVIET_SUPREME_COURT__8BC3990B87,7
CANONICAL_ENTITY:SPEECH_TO_NATIONAL_PEOPLES_CONGRESS__CFD4F9B014,1
CANONICAL_ENTITY:STATE_COMMITTEE_FOR_CULTURAL_RELATIONS__6A41DEC996,6
CANONICAL_ENTITY:SWEDISH_UN_TRUCE_OBSERVER__9F34B402F4,3
CANONICAL_ENTITY:TAIWAN_AUTHORITIES__E2DB205EEA,8
CANONICAL_ENTITY:TAN_CHEN_LIN__B8CDB0AEB8,2
CANONICAL_ENTITY:TASS__AF7C35A149,5
CANONICAL_ENTITY:TWO_CHINAS_CONCEPT__B6DA3C7A52,1
CANONICAL_ENTITY:UAR__68D628C2AB,8
CANONICAL_ENTITY:UNITED_NATIONS_EDUCATIONAL_SCIENTIFIC_AND_CULTUR__AF3150CBE7,4
CANONICAL_ENTITY:USSR__116693744B,3
CANONICAL_ENTITY:USSR__2A099BAB80,6
CANONICAL_ENTITY:USSR__4CA2B8EEAA,7
CANONICAL_ENTITY:USSR__620492D6BD,4
CANONICAL_ENTITY:USSR__772FE9A6E6,5
CANONICAL_ENTITY:USSR__88D9D0515F,7
CANONICAL_ENTITY:USSR__BC4F115B6E,4
CANONICAL_ENTITY:USSR__C31DDFC847,4
CANONICAL_ENTITY:USSR__D8C20F1A45,4
CANONICAL_ENTITY:US_CONSULATE_GENERAL_IN_HONG_KONG__D5BE8C04B7,8
CANONICAL_ENTITY:US_INTERVENTION__BF47837923,3
CANONICAL_ENTITY:UTTAR_PRADESH__DE113903F8,3
CANONICAL_ENTITY:VIETNAMESE_OFFICIAL__294820C403,5
CANONICAL_ENTITY:VIET_MINH__4BC7C3CDED,4
CANONICAL_ENTITY:VIET_MINH__B654F5623D,4
CANONICAL_ENTITY:WORLD_HEALTH_ORGANIZATION__7273AF9EBE,8
CANONICAL_ENTITY:WU_HSIU_CHUAN__5372F18444,6
EVENT_CLUSTER:10071,9
EVENT_CLUSTER:10072,9
EVENT_CLUSTER:10554,12
EVENT_CLUSTER:10555,12
EVENT_CLUSTER:10556,12
EVENT_CLUSTER:11181,9
EVENT_CLUSTER:11182,9
EVENT_CLUSTER:11553,11
EVENT_CLUSTER:11554,11
EVENT_CLUSTER:12244,10
EVENT_CLUSTER:12986,7
EVENT_CLUSTER:12987,7
EVENT_CLUSTER:12988,7
EVENT_CLUSTER:13240,14
EVENT_CLUSTER:13241,9
EVENT_CLUSTER:13242,9
EVENT_CLUSTER:13243,9
EVENT_CLUSTER:13244,9
EVENT_CLUSTER:13744,7
EVENT_CLUSTER:13745,7
EVENT_CLUSTER:14642,13
EVENT_CLUSTER:14643,13
EVENT_CLUSTER:14644,13
EVENT_CLUSTER:14645,13
EVENT_CLUSTER:14646,13
EVENT_CLUSTER:15108,9
EVENT_CLUSTER:15109,9
EVENT_CLUSTER:15110,9
EVENT_CLUSTER:15111,9
EVENT_CLUSTER:15783,11
EVENT_CLUSTER:15784,18
EVENT_CLUSTER:15822,5
EVENT_CLUSTER:15823,5
EVENT_CLUSTER:15995,7
EVENT_CLUSTER:15996,7
EVENT_CLUSTER:15999,14
EVENT_CLUSTER:16020,6
EVENT_CLUSTER:16022,6
EVENT_CLUSTER:16058,10
EVENT_CLUSTER:16059,10
EVENT_CLUSTER:16165,10
EVENT_CLUSTER:16383,7
EVENT_CLUSTER:16385,7
EVENT_CLUSTER:16540,12
EVENT_CLUSTER:16602,8
EVENT_CLUSTER:16804,7
EVENT_CLUSTER:16908,7
EVENT_CLUSTER:16909,13
EVENT_CLUSTER:16973,5
EVENT_CLUSTER:17200,10
EVENT_CLUSTER:17201,10
EVENT_CLUSTER:17202,10
