node_key,community_id,community
CANONICAL_ENTITY:IBERIAN_LIBERATION_MOVEMENT__F5273C50AB,1791,1791
CANONICAL_ENTITY:IBN_JILUWI__D4C5341497,836,836
CANONICAL_ENTITY:IBRAHIMA_BARRY__55B3081E29,1286,1286
CANONICAL_ENTITY:IBRAHIM_GOVERNMENT__1A01C8FB8F,1247,1247
CANONICAL_ENTITY:IBRAHIM_GOVERNMENT__899CDC6589,844,844
CANONICAL_ENTITY:IBRAHIM_HASHIM__6EC242AD9D,1,1
CANONICAL_ENTITY:IBRAHIM_KUBBA__CC4208A0AE,977,977
CANONICAL_ENTITY:IBRAHIM_SHALHI__3BFB4F5699,1706,1706
CANONICAL_ENTITY:IBRAHIM__797B045EA7,1237,1237
CANONICAL_ENTITY:IBRD__67C0D195D4,1924,1924
CANONICAL_ENTITY:ICELANDIC_FEDERATION_OF_LABOR_IFL__7E706A7BD4,1377,1377
CANONICAL_ENTITY:ICELANDIC_FEDERATION_OF_LABOR__9C9F410C3F,461,461
CANONICAL_ENTITY:ICELANDIC_FINANCE_MINISTER__5A5BD2E33F,1378,1378
CANONICAL_ENTITY:ICELANDIC_FOREIGN_MINISTER__126E656BD5,1399,1399
CANONICAL_ENTITY:ICELANDIC_FOREIGN_MINISTRY__F7477E0DA0,870,870
CANONICAL_ENTITY:ICELANDIC_GOVERNMENT__1ED2801FE5,1221,1221
CANONICAL_ENTITY:ICELANDIC_MINISTRY_OF_COMMERCE__228A5754C5,568,568
CANONICAL_ENTITY:ICELANDIC_PARLIAMENT__EA672698EB,1916,1916
CANONICAL_ENTITY:ICELANDIC_PROGRESSIVE_PARTY__5DCC64CE4D,1311,1311
CANONICAL_ENTITY:ICELANDS_CONSERVATIVE_SOCIAL_DEMOCRATIC_GOVERNME__2111804D11,1378,1378
CANONICAL_ENTITY:ICELAND__4D678D7B6E,1377,1377
CANONICAL_ENTITY:ICFTUS_AFRICAN_REGIONAL_ORGANIZATION__B3E2C9D471,1262,1262
CANONICAL_ENTITY:ICFTU__E92ECC8038,216,216
CANONICAL_ENTITY:ICHIANG_ISLAND__F3A03EC8C7,683,683
CANONICAL_ENTITY:ICHIANG__54D13A6F1A,703,703
CANONICAL_ENTITY:ICHIRO_HATOYAMA__F02E039CB4,743,743
CANONICAL_ENTITY:ICHIRO_KONO__BF3F4343AC,760,760
CANONICAL_ENTITY:IDEA__1111097DD3,1552,1552
CANONICAL_ENTITY:IDEA__F94646AEBF,242,242
CANONICAL_ENTITY:IDHAM_CHALID__78AFC225ED,290,290
CANONICAL_ENTITY:IFNI_ENCLAVE__80629A0AF8,1243,1243
CANONICAL_ENTITY:IFNI__0512B905B9,1248,1248
CANONICAL_ENTITY:IGRALISHTE__44D7D7B9B9,227,227
CANONICAL_ENTITY:IGUCHI__73C71C8068,138,138
CANONICAL_ENTITY:IKEDAS_LIBERAL_DEMOCRATIC_PARTY__2A86961B99,1298,1298
CANONICAL_ENTITY:IKEDA_CABINET__8C619550CB,957,957
CANONICAL_ENTITY:IKEDA_GOVERNMENT__31B1102617,1327,1327
CANONICAL_ENTITY:IKEDA_GOVERNMENT__5DA1FDCA11,759,759
CANONICAL_ENTITY:IKEDA_GOVERNMENT__E88FE1DA3B,747,747
CANONICAL_ENTITY:IKEDA_GOVERNMENT__F3F3EA4DC8,190,190
CANONICAL_ENTITY:IKEDA__BF73963FCE,736,736
CANONICAL_ENTITY:IKELA__54CD9E77FB,203,203
CANONICAL_ENTITY:ILEO_GOVERNMENT__09100FB137,1265,1265
CANONICAL_ENTITY:ILEO_GOVERNMENT__16FCD02951,1272,1272
CANONICAL_ENTITY:ILEO_GOVERNMENT__5EFC59C318,1104,1104
CANONICAL_ENTITY:ILEO_GOVERNMENT__6DCB1F502C,198,198
CANONICAL_ENTITY:ILEO__867A67A4B8,221,221
CANONICAL_ENTITY:ILICHEV__EC7DCB7974,1184,1184
CANONICAL_ENTITY:ILIFF__565F707A29,642,642
CANONICAL_ENTITY:ILYA_EHRENBERG__C79141F365,1159,1159
CANONICAL_ENTITY:ILYA_EHRENBURG__D98D3636D8,787,787
CANONICAL_ENTITY:IL_14__60087A4244,73,73
CANONICAL_ENTITY:IL_14__E9F5B3C63F,1748,1748
CANONICAL_ENTITY:IL_14__FE35378FAE,74,74
CANONICAL_ENTITY:IL_28_AIRCRAFT__D907F5CCF9,1760,1760
CANONICAL_ENTITY:IL_28_JET_BOMBERS__69A85F6344,676,676
CANONICAL_ENTITY:IL_28__0397708FC8,554,554
CANONICAL_ENTITY:IL_28__280B5840A7,365,365
CANONICAL_ENTITY:IL_28__B143484AE2,683,683
CANONICAL_ENTITY:IL_GIORNO__7E531CE0B6,459,459
CANONICAL_ENTITY:IL_PAESE__CE2FAB596A,741,741
CANONICAL_ENTITY:IMAM_AHMAD__9AE271B831,33,33
CANONICAL_ENTITY:IMAM_OF_YEMEN__E3C3D9206D,824,824
CANONICAL_ENTITY:IMAM__161B5D767F,1994,1994
CANONICAL_ENTITY:IMPERIAL_BODY_GUARD__077BCAE1A1,1869,1869
CANONICAL_ENTITY:IMPERIAL_GOVERNMENT__DB1D103E32,1883,1883
CANONICAL_ENTITY:IMPERIAL_GUARDS__035AFF0B31,267,267
CANONICAL_ENTITY:IMRE_NAGY__3F74B57660,1192,1192
CANONICAL_ENTITY:INCHON__F8B6DBCC1E,708,708
CANONICAL_ENTITY:INDARUNG__754C97E588,310,310
CANONICAL_ENTITY:INDEPENDENTS__4A08050D98,332,332
CANONICAL_ENTITY:INDEPENDENTS__7BC7D9C1BA,483,483
CANONICAL_ENTITY:INDEPENDENT_AND_PEASANT_DEPUTIES__182A6E5109,366,366
CANONICAL_ENTITY:INDEPENDENT_AND_PEASANT_PARTY__BDDCC8E663,1739,1739
CANONICAL_ENTITY:INDEPENDENT_COMMUNISTS__64E3D13E06,795,795
CANONICAL_ENTITY:INDEPENDENT_LABOR_CONFEDERATION__C20932903B,795,795
CANONICAL_ENTITY:INDEPENDENT_MINISTERS__1D7F2103B2,348,348
CANONICAL_ENTITY:INDEPENDENT_PARTY__081C06B3EB,354,354
CANONICAL_ENTITY:INDEPENDENT_PARTY__469E5099B5,1246,1246
CANONICAL_ENTITY:INDEPENDENT_PARTY__66F0541368,1359,1359
CANONICAL_ENTITY:INDEPENDENT_PARTY__C222946A1C,104,104
CANONICAL_ENTITY:INDEPENDENT_REPUBLICANS__F4F281E62F,379,379
CANONICAL_ENTITY:INDIANS__F44235D1DA,606,606
CANONICAL_ENTITY:INDIAN_AFFILIATE__70FA58A98E,599,599
CANONICAL_ENTITY:INDIAN_AIR_FORCE__03B200B120,1091,1091
CANONICAL_ENTITY:INDIAN_AIR_FORCE__5D8206DFDB,1774,1774
CANONICAL_ENTITY:INDIAN_AIR_FORCE__B99646B5AC,1973,1973
CANONICAL_ENTITY:INDIAN_AMBASSADOR_PANIKKAR__FAD9BC5B61,534,534
CANONICAL_ENTITY:INDIAN_AMBASSADOR_RATNAM__AD2B68C71F,87,87
CANONICAL_ENTITY:INDIAN_AMBASSADOR_TO_AFGHANISTAN__B4667DF801,1488,1488
CANONICAL_ENTITY:INDIAN_AMBASSADOR_TO_EGYPT__8F7ABB338E,22,22
CANONICAL_ENTITY:INDIAN_AMBASSADOR__3706DAA5E7,527,527
CANONICAL_ENTITY:INDIAN_AND_PAKISTANI_EMPLOYEES__D99AB3BE16,228,228
CANONICAL_ENTITY:INDIAN_ARMY__47C43D3B0B,1091,1091
CANONICAL_ENTITY:INDIAN_ARMY__7068666714,230,230
CANONICAL_ENTITY:INDIAN_ARMY__73E1FD690B,86,86
CANONICAL_ENTITY:INDIAN_CABINET__900A888FC4,518,518
CANONICAL_ENTITY:INDIAN_CENTRAL_INTELLIGENCE_BUREAU__060D93D102,514,514
CANONICAL_ENTITY:INDIAN_CHAIRMAN_OF_THE_ICC__95808797C3,112,112
CANONICAL_ENTITY:INDIAN_CHAIRMAN__B352B673C0,707,707
CANONICAL_ENTITY:INDIAN_CHARGE_IN_BAGHDAD__2933BC6EDB,523,523
CANONICAL_ENTITY:INDIAN_CHARGE__2DC7214929,298,298
CANONICAL_ENTITY:INDIAN_COMMISSION__E39E5E211D,147,147
CANONICAL_ENTITY:INDIAN_COMMUNISTS__B1F17EC1C4,91,91
CANONICAL_ENTITY:INDIAN_COMMUNISTS__D6FE0C2313,126,126
CANONICAL_ENTITY:INDIAN_COMMUNIST_LEADERS__EC4B5C39BD,1065,1065
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__1B5903DFC2,151,151
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__1E50A9493A,1451,1451
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__3D456E470D,513,513
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__688225A749,356,356
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__7D4A80C764,78,78
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__8283D4D138,513,513
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__B96739B463,936,936
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__D3B4405E03,731,731
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__E973C4EA58,750,750
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__EB85B745EB,579,579
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__FD30077723,986,986
CANONICAL_ENTITY:INDIAN_COMPANY__723829A669,723,723
CANONICAL_ENTITY:INDIAN_CONGRESS_PARTY__EA34029139,516,516
CANONICAL_ENTITY:INDIAN_CONSUL_GENERAL_KAMATH__C39687591F,1961,1961
CANONICAL_ENTITY:INDIAN_CONSUL_GENERAL__DD47C453B0,2076,2076
CANONICAL_ENTITY:INDIAN_CONTINGENT__B07FE24D6A,212,212
CANONICAL_ENTITY:INDIAN_CONTROL_COMMISSION__7AB6CE4676,79,79
CANONICAL_ENTITY:INDIAN_DELEGATION__7BC9B3EF97,567,567
CANONICAL_ENTITY:INDIAN_ENGINEERS__93518608A0,27,27
CANONICAL_ENTITY:INDIAN_FINANCE_MINISTER_KRISHNAMACHARI__7DE898FF5A,975,975
CANONICAL_ENTITY:INDIAN_FOOD_AND_AGRICULTURE_MINISTRY__FA2232CD43,2041,2041
CANONICAL_ENTITY:INDIAN_FOOD_MINISTRY__96FD854D48,546,546
CANONICAL_ENTITY:INDIAN_FOREIGN_MINISTRY__5855455963,536,536
CANONICAL_ENTITY:INDIAN_GOVERNMENT__26610F6A50,851,851
CANONICAL_ENTITY:INDIAN_GOVERNMENT__7EB6B9E281,534,534
CANONICAL_ENTITY:INDIAN_GOVERNMENT__B9C1EE90DA,308,308
CANONICAL_ENTITY:INDIAN_GOVERNMENT__C8E3C4DF37,1621,1621
CANONICAL_ENTITY:INDIAN_HEAD_OF_INDOCHINA_TRUCE_TEAM__D42A3E594D,2099,2099
CANONICAL_ENTITY:INDIAN_HELD_KASHMIR__54C5691830,657,657
CANONICAL_ENTITY:INDIAN_HIGH_COMMISSIONER__23A76B191F,1152,1152
CANONICAL_ENTITY:INDIAN_LEADERS__CF2CC2C6E5,507,507
CANONICAL_ENTITY:INDIAN_MILITARY_LEADERS__48558BD032,530,530
CANONICAL_ENTITY:INDIAN_MILITARY_OFFICERS__6B96BD3511,278,278
CANONICAL_ENTITY:INDIAN_MINISTER_OF_MINES_AND_OIL__9716A447D8,557,557
CANONICAL_ENTITY:INDIAN_MINISTRY_OF_EXTERNAL_AFFAIRS__D960E5A368,1211,1211
CANONICAL_ENTITY:INDIAN_MINISTRY_OF_EXTERNAL_AFFAIRS__DFEEBA2945,523,523
CANONICAL_ENTITY:INDIAN_NATIONAL_ARMY__E0EC0DA7F4,273,273
CANONICAL_ENTITY:INDIAN_NAVY__4F27B6C1E8,308,308
CANONICAL_ENTITY:INDIAN_NAVY__B46E859827,1091,1091
CANONICAL_ENTITY:INDIAN_OFFICIALS__36048C63CB,940,940
CANONICAL_ENTITY:INDIAN_OFFICIALS__727B90CB7B,928,928
CANONICAL_ENTITY:INDIAN_OFFICIAL__9BF903A579,1948,1948
CANONICAL_ENTITY:INDIAN_PARLIAMENT__72EE55974C,533,533
CANONICAL_ENTITY:INDIAN_PARLIAMENT__F903A67904,1106,1106
CANONICAL_ENTITY:INDIAN_PARTY__CE50E12653,816,816
CANONICAL_ENTITY:INDIAN_PRAJA_SOCIALISTS__0DD586ADA2,542,542
CANONICAL_ENTITY:INDIAN_PRAJA_SOCIALIST_PARTY__54B11994F7,1653,1653
CANONICAL_ENTITY:INDIAN_PRIME_MINISTER_NEHRU__A6658A7B92,979,979
CANONICAL_ENTITY:INDIAN_PROPOSAL__561D9B5AF6,1518,1518
CANONICAL_ENTITY:INDIAN_REPRESENTATIVES__EE2EE0A002,532,532
CANONICAL_ENTITY:INDIAN_STATE_TRADING_CORPORATION__6E14DAED0E,7,7
CANONICAL_ENTITY:INDIAN_UN_CONTINGENT__90F16D666C,692,692
CANONICAL_ENTITY:INDIAN_UN_DELEGATE__2A5D1823E7,417,417
CANONICAL_ENTITY:INDIAN_UN_DELEGATION__7D516BE8F3,501,501
CANONICAL_ENTITY:INDIAN_UN_DELEGATION__939ED8C8B3,93,93
CANONICAL_ENTITY:INDIAS_ATOMIC_ENERGY_COMMISSION__81980E1989,534,534
CANONICAL_ENTITY:INDIA_CONGRESS_PARTY__09C0F2D042,516,516
CANONICAL_ENTITY:INDIA__9648442A3A,542,542
CANONICAL_ENTITY:INDIRA_GANDHI__891D6311EA,516,516
CANONICAL_ENTITY:INDOCHINA__1AB5EA360C,157,157
CANONICAL_ENTITY:INDONESIANS__51646933A6,718,718
CANONICAL_ENTITY:INDONESIAN_AIR_FORCE__7D22F6B716,284,284
CANONICAL_ENTITY:INDONESIAN_AMBASSADOR_SUBANDRIO__9317B8BAE4,151,151
CANONICAL_ENTITY:INDONESIAN_AMBASSADOR__6A8E2F6E5F,805,805
CANONICAL_ENTITY:INDONESIAN_ARMY__007D3D89BF,108,108
CANONICAL_ENTITY:INDONESIAN_ARMY__B83B2B766B,284,284
CANONICAL_ENTITY:INDONESIAN_CABINET__3B8212A859,323,323
CANONICAL_ENTITY:INDONESIAN_CABINET__93E2023EFD,293,293
CANONICAL_ENTITY:INDONESIAN_CABINET__B9039AD4CE,1065,1065
CANONICAL_ENTITY:INDONESIAN_CITIZENSHIP_CONSULTATIVE_COMMITTEE__465A497D22,281,281
CANONICAL_ENTITY:INDONESIAN_COMMUNISTS__113A138BC6,690,690
CANONICAL_ENTITY:INDONESIAN_COMMUNISTS__CC8BCF680A,306,306
CANONICAL_ENTITY:INDONESIAN_COMMUNISTS__D243D048E2,1973,1973
CANONICAL_ENTITY:INDONESIAN_COMMUNISTS__EB003257FA,535,535
CANONICAL_ENTITY:INDONESIAN_COMMUNIST_PARTY_PKI__7E5A656B76,298,298
CANONICAL_ENTITY:INDONESIAN_COMMUNIST_PARTY__E55DF87447,281,281
CANONICAL_ENTITY:INDONESIAN_COMMUNIST_PARTY__FE7A897230,295,295
CANONICAL_ENTITY:INDONESIAN_DEFENSE_MINISTER__155022853E,445,445
CANONICAL_ENTITY:INDONESIAN_DEFENSE_MINISTRY__D50FDAD4ED,1097,1097
CANONICAL_ENTITY:INDONESIAN_DELEGATION__BD5B899249,323,323
CANONICAL_ENTITY:INDONESIAN_DELEGATION__CAAA56B601,1336,1336
CANONICAL_ENTITY:INDONESIAN_DIPLOMATS__6829B38C9D,149,149
CANONICAL_ENTITY:INDONESIAN_DISSIDENTS__218512C37F,700,700
CANONICAL_ENTITY:INDONESIAN_DISSIDENTS__BB715DE98F,1770,1770
CANONICAL_ENTITY:INDONESIAN_EMBASSY__13BAE4E122,302,302
CANONICAL_ENTITY:INDONESIAN_EMBASSY__66CA9B0B2F,400,400
CANONICAL_ENTITY:INDONESIAN_FOREIGN_MINISTER_SUBANDRIO__FFC19C07A6,736,736
CANONICAL_ENTITY:INDONESIAN_FOREIGN_MINISTER__1807F3E04B,888,888
CANONICAL_ENTITY:INDONESIAN_FOREIGN_MINISTER__41A72A6E06,138,138
CANONICAL_ENTITY:INDONESIAN_FOREIGN_MINISTER__722AFD924A,285,285
CANONICAL_ENTITY:INDONESIAN_FOREIGN_MINISTRY__573B3948D6,58,58
CANONICAL_ENTITY:INDONESIAN_FOREIGN_MINISTRY__BD85761DFF,1127,1127
CANONICAL_ENTITY:INDONESIAN_GOVERNMENT__661B7F0957,289,289
CANONICAL_ENTITY:INDONESIAN_GOVERNMENT__8A65121F1E,734,734
CANONICAL_ENTITY:INDONESIAN_GOVERNMENT__9F108F5D05,1787,1787
CANONICAL_ENTITY:INDONESIAN_ISLAMIC_ARMY__AB60D7D8B3,1705,1705
CANONICAL_ENTITY:INDONESIAN_MERCHANT_MARINE__127F78E274,312,312
CANONICAL_ENTITY:INDONESIAN_MOSLEMS__5553ACBBC1,982,982
CANONICAL_ENTITY:INDONESIAN_MOSLEM_LEADER__A49A6E1639,2082,2082
CANONICAL_ENTITY:INDONESIAN_NATIONAL_PARTY_PNI__AD1ECCD325,294,294
CANONICAL_ENTITY:INDONESIAN_NATIONAL_PARTY__45A327929F,303,303
CANONICAL_ENTITY:INDONESIAN_NAVY__5E686B1B1D,281,281
CANONICAL_ENTITY:INDONESIAN_NAVY__952089A08A,312,312
CANONICAL_ENTITY:INDONESIAN_OFFICIALS__BCFA4D0D2D,947,947
CANONICAL_ENTITY:INDONESIAN_PARLIAMENT__39C2CCE8A4,293,293
CANONICAL_ENTITY:INDONESIAN_POLICE__BE9D263720,326,326
CANONICAL_ENTITY:INDONESIAN_POLITICAL_PARTIES__BB27540CB2,384,384
CANONICAL_ENTITY:INDONESIAN_PRESIDENT_SUKARNO__5F70EEF297,1041,1041
CANONICAL_ENTITY:INDONESIAN_PRESIDENT__F8264AAB0F,292,292
CANONICAL_ENTITY:INDONESIAN_PRIME_MINISTER__D4753EDFC9,264,264
CANONICAL_ENTITY:INDONESIAN_UN_DELEGATION__3590BAFB76,1230,1230
CANONICAL_ENTITY:INDONESIAN_VICE_PRESIDENT_HATTA__FAF151A073,441,441
CANONICAL_ENTITY:INDONESIAN__EF1BA530F7,547,547
CANONICAL_ENTITY:INDONESIA__5B0F3753D9,308,308
CANONICAL_ENTITY:INDO_CHINA__84374CCB50,1352,1352
CANONICAL_ENTITY:INDO_PAKISTANI_RELATIONS__2502322842,523,523
CANONICAL_ENTITY:INEJIRO_ASANUMA__613C3D7DCB,741,741
CANONICAL_ENTITY:INFORMATION_MINISTRY__123F885515,289,289
CANONICAL_ENTITY:INGE_TOFT__CF6EF2FE0A,38,38
CANONICAL_ENTITY:INNSBRUCK__826448F9AA,1183,1183
CANONICAL_ENTITY:INONU__8E849DFE94,1740,1740
CANONICAL_ENTITY:INPENG__68432E503B,115,115
CANONICAL_ENTITY:INRA__B69763E442,1019,1019
CANONICAL_ENTITY:INSTITUTE_OF_ECONOMICS__E286928BCA,1901,1901
CANONICAL_ENTITY:INSTITUTIONAL_REVOLUTIONARY_PARTY__33A9DF9203,1006,1006
CANONICAL_ENTITY:INTELLIGENCE_ADVISORY_COMMITTEE__D9932A600A,1999,1999
CANONICAL_ENTITY:INTERIM_MILITARY_GOVERNMENT__0A4872ECA2,907,907
CANONICAL_ENTITY:INTERIM_PRESIDENT_FLORES__B9D0B07BFB,711,711
CANONICAL_ENTITY:INTERIOR_MINISTER_EDDE__491E172BB9,2295,2295
CANONICAL_ENTITY:INTERIOR_MINISTER_LEHR__9190B9037F,483,483
CANONICAL_ENTITY:INTERIOR_MINISTER_MIRZA__04D61D12CA,698,698
CANONICAL_ENTITY:INTERIOR_MINISTER_MUNONGO__737BAD86B8,1272,1272
CANONICAL_ENTITY:INTERIOR_MINISTER_NAUDE__9C9BD241DF,2101,2101
CANONICAL_ENTITY:INTERIOR_MINISTER_SCELBA__C275EFEAB5,411,411
CANONICAL_ENTITY:INTERIOR_MINISTER_SCHROEDER__95800A67F3,478,478
CANONICAL_ENTITY:INTERIOR_MINISTER_TAM__D08B29801B,127,127
CANONICAL_ENTITY:INTERIOR_MINISTER__55B688F381,534,534
CANONICAL_ENTITY:INTERIOR_MINISTRY_OF_ETHIOPIA__3C0768802F,1881,1881
CANONICAL_ENTITY:INTERIOR_MINISTRY__0D718245C1,1175,1175
CANONICAL_ENTITY:INTERIOR_MINISTRY__C7F33FA3EC,977,977
CANONICAL_ENTITY:INTERMINISTERIAL_WAR_COMMITTEE__B79444E4E5,334,334
CANONICAL_ENTITY:INTERNATIONAL_BANK_FOR_RECONSTRUCTION_AND_DEVELO__90A3AF8454,1633,1633
CANONICAL_ENTITY:INTERNATIONAL_BANK_OF_RECONSTRUCTION_AND_DEVELOP__597E59CFB9,80,80
CANONICAL_ENTITY:INTERNATIONAL_BANK__1304611325,1602,1602
CANONICAL_ENTITY:INTERNATIONAL_BANK__32540EF00C,262,262
CANONICAL_ENTITY:INTERNATIONAL_BANK__660E9F732B,847,847
CANONICAL_ENTITY:INTERNATIONAL_BANK__691ED60088,1288,1288
CANONICAL_ENTITY:INTERNATIONAL_BANK__ADF40B222B,292,292
CANONICAL_ENTITY:INTERNATIONAL_BANK__CE34A361D4,1829,1829
CANONICAL_ENTITY:INTERNATIONAL_COMMISSION__25B973572D,124,124
CANONICAL_ENTITY:INTERNATIONAL_COMMITTEE_OF_THE_RED_CROSS__664BBCB42C,765,765
CANONICAL_ENTITY:INTERNATIONAL_CONFEDERATION_OF_ARAB_TRADE_UNIONS__C6C14F4133,2264,2264
CANONICAL_ENTITY:INTERNATIONAL_CONFEDERATION_OF_FREE_TRADE_UNIONS__C32DC36F6A,1262,1262
CANONICAL_ENTITY:INTERNATIONAL_CONFERENCE_ON_LAOS__A265CBCE32,2008,2008
CANONICAL_ENTITY:INTERNATIONAL_CONTROL_AUTHORITY__4569B94469,1952,1952
CANONICAL_ENTITY:INTERNATIONAL_CONTROL_COMMISSION_FOR_LAOS__46FDF21C8B,100,100
CANONICAL_ENTITY:INTERNATIONAL_CONTROL_COMMISSION_ICC__A99934C85F,117,117
CANONICAL_ENTITY:INTERNATIONAL_CONTROL_COMMISSION__074C068244,1079,1079
CANONICAL_ENTITY:INTERNATIONAL_CONTROL_COMMISSION__A0161C8163,88,88
CANONICAL_ENTITY:INTERNATIONAL_CONTROL_COMMITTEE__D5071FED87,337,337
CANONICAL_ENTITY:INTERNATIONAL_COURT_OF_JUSTICE__18128A5442,1183,1183
CANONICAL_ENTITY:INTERNATIONAL_COURT_OF_JUSTICE__20127152D5,1,1
CANONICAL_ENTITY:INTERNATIONAL_COURT__F75A80BA14,276,276
CANONICAL_ENTITY:INTERNATIONAL_ENTERPRISES__9CAF3CA986,1878,1878
CANONICAL_ENTITY:INTERNATIONAL_FEDERATION_OF_ARAB_WORKERS__D76D8BE843,2262,2262
CANONICAL_ENTITY:INTERNATIONAL_LABOR_ORGANIZATION_CONVENTION_87__3FBADE8996,736,736
CANONICAL_ENTITY:INTERNATIONAL_LABOR_ORGANIZATION__24EFF0CC77,658,658
CANONICAL_ENTITY:INTERNATIONAL_LONGSHOREMENS_ASSOCIATION__2B2A1B95B9,2264,2264
CANONICAL_ENTITY:INTERNATIONAL_MATERIALS_CONFERENCE__6D0E207D9A,1667,1667
CANONICAL_ENTITY:INTERNATIONAL_MONETARY_FUND_IMF__7AC22C79B5,1691,1691
CANONICAL_ENTITY:INTERNATIONAL_MONETARY_FUND__28248A72BF,1690,1690
CANONICAL_ENTITY:INTERNATIONAL_MONETARY_FUND__E04C9A8700,1644,1644
CANONICAL_ENTITY:INTERNATIONAL_NEWS_SERVICE__F68FD4DD71,685,685
CANONICAL_ENTITY:INTERNATIONAL_RED_CROSS_CONFERENCE__D39BC1EE7B,2081,2081
CANONICAL_ENTITY:INTERNATIONAL_RED_CROSS__48622CE557,182,182
CANONICAL_ENTITY:INTERNATIONAL_RED_CROSS__8F8578310A,1149,1149
CANONICAL_ENTITY:INTERNATIONAL_RED_CROSS__C3E14BC5CF,1212,1212
CANONICAL_ENTITY:INTERNATIONAL_RED_CROSS__DDC1033959,390,390
CANONICAL_ENTITY:INTERNATIONAL_SOCIALIST_CONFERENCE__37AC045662,780,780
CANONICAL_ENTITY:INTERNATIONAL_SUPERVISORY_AND_CONTROL_COMMISSION__A464F99F6E,996,996
CANONICAL_ENTITY:INTERNATIONAL_SUPERVISORY_COMMISSION__2622D2131D,1177,1177
CANONICAL_ENTITY:INTERNATIONAL_TRADE_PROMOTION_ASSOCIATION__F867E00F92,1162,1162
CANONICAL_ENTITY:INTERNATIONAL_UNION_OF_STUDENTS__1AFA748D10,996,996
CANONICAL_ENTITY:INTER_AMERICAN_ASSOCIATION_FOR_THE_DEFENSE_OF_DE__B5B37B2721,1005,1005
CANONICAL_ENTITY:INTER_AMERICAN_COMMITTEE_OF_PRESIDENTIAL_REPRESE__E66946D39A,1642,1642
CANONICAL_ENTITY:INTER_AMERICAN_CONFERENCE__D0F2DB3AF2,1559,1559
CANONICAL_ENTITY:INTER_AMERICAN_DEFENSE_BOARD__11913D224B,2003,2003
CANONICAL_ENTITY:INTER_AMERICAN_DEVELOPMENT_BANK__B6D5431FC8,1660,1660
CANONICAL_ENTITY:INTER_AMERICAN_ECONOMIC_AND_SOCIAL_COUNCIL__E366404B7D,1631,1631
CANONICAL_ENTITY:INTER_AMERICAN_PEACE_COMMISSION__6D291179D0,1366,1366
CANONICAL_ENTITY:INTER_AMERICAN_PEACE_COMMITTEE__08B7F9E7CE,896,896
CANONICAL_ENTITY:INTER_AMERICAN_PRESS_ASSOCIATION__799F9A3155,1019,1019
CANONICAL_ENTITY:INTER_AMERICAN_REGIONAL_ORGANIZATION_OF_WORKERS___866184AA5C,1661,1661
CANONICAL_ENTITY:INTRANSIGENT_RADICAL_CIVIC_UNION__86B9183B46,366,366
CANONICAL_ENTITY:ION_GHEORGHE_MAURER__E132460458,1198,1198
CANONICAL_ENTITY:IOSEF_KUZMIN__AF09ACC18B,585,585
CANONICAL_ENTITY:IOSIF_KUZMIN__87D61CEFF6,571,571
CANONICAL_ENTITY:IPOH__62D16A27BA,1846,1846
CANONICAL_ENTITY:IQUITOS__3E051EC737,1373,1373
CANONICAL_ENTITY:IRANIAN_AIR_FORCE__4C335CFBCF,246,246
CANONICAL_ENTITY:IRANIAN_AIR_FORCE__B036A5F79E,1936,1936
CANONICAL_ENTITY:IRANIAN_AIR_FORCE__B98213F6E3,519,519
CANONICAL_ENTITY:IRANIAN_AMBASSADOR__075AB3474D,585,585
CANONICAL_ENTITY:IRANIAN_ARMED_FORCES__DA5114F23B,585,585
CANONICAL_ENTITY:IRANIAN_ARMY__2A585E2A40,1052,1052
CANONICAL_ENTITY:IRANIAN_ARMY__4037ED67EF,685,685
CANONICAL_ENTITY:IRANIAN_ARMY__475847939D,1921,1921
CANONICAL_ENTITY:IRANIAN_ARMY__4763B27BAA,680,680
CANONICAL_ENTITY:IRANIAN_ARMY__71C63D6E0B,539,539
CANONICAL_ENTITY:IRANIAN_ARMY__819F4E036F,716,716
CANONICAL_ENTITY:IRANIAN_ARMY__B93E698494,121,121
CANONICAL_ENTITY:IRANIAN_ARMY__C1ABCFC45E,228,228
CANONICAL_ENTITY:IRANIAN_ARMY__E475D3F095,1123,1123
CANONICAL_ENTITY:IRANIAN_ARMY__FCAD25F8BA,244,244
CANONICAL_ENTITY:IRANIAN_CABINET__4E16D2F4FB,234,234
CANONICAL_ENTITY:IRANIAN_CHIEF_OF_STAFF_BAHARMAST__FDE578162E,305,305
CANONICAL_ENTITY:IRANIAN_CHIEF_OF_STAFF_GARZAN__9642F44312,254,254
CANONICAL_ENTITY:IRANIAN_COMMUNISTS__9784F71750,253,253
