source,target,source_global,target_global,rel,weight,support_count,doc_ids
COMMUNITY:582,COMMUNITY:593,COMMUNITY:582,COMMUNITY:593,META_LINK,0.08596934415348273,22,2929525_CIA-RDP79T00975A001100630001-9;2994000_CIA-RDP79T00975A001500120001-1;3003738_CIA-RDP79T00975A001300530001-8;3009182_CIA-RDP79T00975A001800400001-7;3157467_CIA-RDP79T00975A001900560001-9;3161850_CIA-RDP79T00975A002400440001-6;3178382_CIA-RDP79T00975A002800080001-2;3179160_CIA-RDP79T00975A002800110001-8
COMMUNITY:582,COMMUNITY:755,COMMUNITY:582,COMMUNITY:755,META_LINK,0.08802302371054671,12,2022702_CIA-RDP79T00975A001700660001-0;2901117_CIA-RDP79T00975A001100480001-6;2929530_CIA-RDP79T00975A001100690001-3;3003738_CIA-RDP79T00975A001300530001-8
COMMUNITY:583,COMMUNITY:601,COMMUNITY:583,COMMUNITY:601,META_LINK,0.0836591928207182,23,2066866_CIA-RDP79T00975A003600120001-8;3020473_CIA-RDP79T00975A002300390001-3;3029884_CIA-RDP79T00975A004700410001-4;3161767_CIA-RDP79T00975A002400170001-6;3177769_CIA-RDP79T00975A003400330001-7;3177774_CIA-RDP79T00975A003600070001-4;3178361_CIA-RDP79T00975A002700210001-8;3178371_CIA-RDP79T00975A002700330001-5;3188698_CIA-RDP79T00975A003400340001-6
COMMUNITY:589,COMMUNITY:991,COMMUNITY:589,COMMUNITY:991,META_LINK,0.10305821917204996,3,3164688_CIA-RDP79T00975A004700270001-0
COMMUNITY:590,COMMUNITY:643,COMMUNITY:590,COMMUNITY:643,META_LINK,0.0980378375475791,10,2872247_CIA-RDP79T00975A001200310001-3;2929531_CIA-RDP79T00975A001100700001-1
COMMUNITY:6,COMMUNITY:8,COMMUNITY:6,COMMUNITY:8,META_LINK,0.12544346095633738,26,2989473_CIA-RDP79T00975A002300540001-5;3020462_CIA-RDP79T00975A002300260001-7;3020465_CIA-RDP79T00975A002300290001-4
COMMUNITY:600,COMMUNITY:825,COMMUNITY:600,COMMUNITY:825,META_LINK,0.10659348455320602,9,3031261_CIA-RDP79T00975A004900100001-6
COMMUNITY:606,COMMUNITY:962,COMMUNITY:606,COMMUNITY:962,META_LINK,0.22145338714216406,9,3172427_CIA-RDP79T00975A003800280001-9
COMMUNITY:608,COMMUNITY:634,COMMUNITY:608,COMMUNITY:634,META_LINK,0.1510890652083473,3,3178390_CIA-RDP79T00975A002900090001-0
COMMUNITY:610,COMMUNITY:759,COMMUNITY:610,COMMUNITY:759,META_LINK,0.08109732105971744,3,3177779_CIA-RDP79T00975A003600150001-5
COMMUNITY:618,COMMUNITY:623,COMMUNITY:618,COMMUNITY:623,META_LINK,0.08301909457657088,10,3003777_CIA-RDP79T00975A001400200001-3;3017655_CIA-RDP79T00975A001800200001-9
COMMUNITY:618,COMMUNITY:624,COMMUNITY:618,COMMUNITY:624,META_LINK,0.10059451811094584,72,2001983_CIA-RDP79T00975A005600390001-7;2001995_CIA-RDP79T00975A005700060001-2;2066871_CIA-RDP79T00975A005100220001-0;2740742_CIA-RDP79T00975A000300180001-8;2870930_CIA-RDP79T00975A001500240001-8;2874603_CIA-RDP79T00975A004000060001-0;2989929_CIA-RDP79T00975A004700160001-2;2995604_CIA-RDP79T00975A002500230001-8;2996964_CIA-RDP79T00975A002500550001-3;3000838_CIA-RDP79T00975A001700180001-3;3000971_CIA-RDP79T00975A002200360001-7;3003777_CIA-RDP79T00975A001400200001-3;3007360_CIA-RDP79T00975A004800390001-6;3007385_CIA-RDP79T00975A005600200001-7;3015192_CIA-RDP79T00975A003500310001-8;3017434_CIA-RDP79T00975A001900030001-7;3017435_CIA-RDP79T00975A001900040001-6;3019101_CIA-RDP79T00975A002300180001-6;3020481_CIA-RDP79T00975A002300500001-0;3029875_CIA-RDP79T00975A004600190001-0;3029883_CIA-RDP79T00975A004700400001-5;3031261_CIA-RDP79T00975A004900100001-6;3153714_CIA-RDP79T00975A003300080001-6;3153719_CIA-RDP79T00975A003300170001-6;3160434_CIA-RDP79T00975A003000300001-4;3161983_CIA-RDP79T00975A002900340001-2;3161993_CIA-RDP79T00975A002900480001-7;3173542_CIA-RDP79T00975A004900420001-1;3177886_CIA-RDP79T00975A005000030001-2;3177888_CIA-RDP79T00975A005000410001-0
COMMUNITY:618,COMMUNITY:625,COMMUNITY:618,COMMUNITY:625,META_LINK,0.08668803468476129,4,2740742_CIA-RDP79T00975A000300180001-8
COMMUNITY:618,COMMUNITY:626,COMMUNITY:618,COMMUNITY:626,META_LINK,0.12267863283410158,25,2977765_CIA-RDP79T00975A004900240001-1;2996964_CIA-RDP79T00975A002500550001-3;3007367_CIA-RDP79T00975A004800490001-5;3019092_CIA-RDP79T00975A002300090001-6;3020481_CIA-RDP79T00975A002300500001-0;3150418_CIA-RDP79T00975A003100060001-0;3185129_CIA-RDP79T00975A002600550001-2;3448319_CIA-RDP79T00975A002100130001-2;3448325_CIA-RDP79T00975A002100190001-6;3448331_CIA-RDP79T00975A002100260001-8
COMMUNITY:618,COMMUNITY:642,COMMUNITY:618,COMMUNITY:642,META_LINK,0.10444938966105172,24,3007360_CIA-RDP79T00975A004800390001-6;3029883_CIA-RDP79T00975A004700400001-5;3029888_CIA-RDP79T00975A004700460001-9;3031261_CIA-RDP79T00975A004900100001-6;3177886_CIA-RDP79T00975A005000030001-2;3184091_CIA-RDP79T00975A004900040001-3;3189339_CIA-RDP79T00975A005100430001-7;3191562_CIA-RDP79T00975A004800450001-9
COMMUNITY:618,COMMUNITY:665,COMMUNITY:618,COMMUNITY:665,META_LINK,0.10801562551161101,5,3031261_CIA-RDP79T00975A004900100001-6
COMMUNITY:620,COMMUNITY:639,COMMUNITY:620,COMMUNITY:639,META_LINK,0.1380162763731417,31,3185116_CIA-RDP79T00975A002500520001-6;3192443_CIA-RDP79T00975A002700270001-2;3436120_CIA-RDP79T00975A002100410001-1;3448346_CIA-RDP79T00975A002100440001-8
COMMUNITY:620,COMMUNITY:640,COMMUNITY:620,COMMUNITY:640,META_LINK,0.11441277574615383,9,3000847_CIA-RDP79T00975A001700270001-3;3009187_CIA-RDP79T00975A001800450001-2;3436120_CIA-RDP79T00975A002100410001-1
COMMUNITY:620,COMMUNITY:660,COMMUNITY:620,COMMUNITY:660,META_LINK,0.12205704002392148,8,2995614_CIA-RDP79T00975A002500330001-7;3192443_CIA-RDP79T00975A002700270001-2
COMMUNITY:624,COMMUNITY:631,COMMUNITY:624,COMMUNITY:631,META_LINK,0.08441439101771607,49,2000168_CIA-RDP79T00975A005500040001-6;2001967_CIA-RDP79T00975A005600090001-0;2049796_CIA-RDP79T00975A005700370001-8;2731969_CIA-RDP79T00975A005600230001-4;2874603_CIA-RDP79T00975A004000060001-0;2977765_CIA-RDP79T00975A004900240001-1;2977789_CIA-RDP79T00975A005300350001-4;3003744_CIA-RDP79T00975A001300600001-0;3007382_CIA-RDP79T00975A005600160001-2;3017653_CIA-RDP79T00975A001800180001-2;3157476_CIA-RDP79T00975A002400090001-5;3161768_CIA-RDP79T00975A002400330001-8;3161867_CIA-RDP79T00975A002600530001-4;3161983_CIA-RDP79T00975A002900340001-2;3163345_CIA-RDP79T00975A004600260001-2;3172224_CIA-RDP79T00975A004900170001-9;3172685_CIA-RDP79T00975A005700250001-1;3179138_CIA-RDP79T00975A002400120001-1;3185153_CIA-RDP79T00975A005200400001-9;3448328_CIA-RDP79T00975A002100220001-2;3448355_CIA-RDP79T00975A002100530001-8
COMMUNITY:624,COMMUNITY:641,COMMUNITY:624,COMMUNITY:641,META_LINK,0.11304901585021346,149,2000168_CIA-RDP79T00975A005500040001-6;2001967_CIA-RDP79T00975A005600090001-0;2001983_CIA-RDP79T00975A005600390001-7;2003062_CIA-RDP79T00975A000200250001-1;2008384_CIA-RDP79T00975A000400260001-8;2018014_CIA-RDP79T00975A000900370001-1;2039272_CIA-RDP79T00975A002900390001-7;2049790_CIA-RDP79T00975A005700230001-3;2049796_CIA-RDP79T00975A005700370001-8;2050144_CIA-RDP79T00975A001200190001-7;2058869_CIA-RDP79T00975A002000290001-7;2692614_CIA-RDP79T00975A000600290001-3;2693994_CIA-RDP79T00975A000900470001-0;2731969_CIA-RDP79T00975A005600230001-4;2733117_CIA-RDP79T00975A000200030001-5;2870935_CIA-RDP79T00975A001500290001-3;2872236_CIA-RDP79T00975A001200630001-8;2874595_CIA-RDP79T00975A003500500001-7;2977777_CIA-RDP79T00975A005000380001-4;2977789_CIA-RDP79T00975A005300350001-4;2993976_CIA-RDP79T00975A001400470001-4;2993986_CIA-RDP79T00975A001400570001-3;2994002_CIA-RDP79T00975A001500140001-9;2995585_CIA-RDP79T00975A002200610001-9;2996964_CIA-RDP79T00975A002500550001-3;3000838_CIA-RDP79T00975A001700180001-3;3000945_CIA-RDP79T00975A002200070001-9;3002335_CIA-RDP79T00975A002200440001-8;3003744_CIA-RDP79T00975A001300600001-0;3003750_CIA-RDP79T00975A001300680001-2
COMMUNITY:625,COMMUNITY:722,COMMUNITY:625,COMMUNITY:722,META_LINK,0.11806934484801186,3,2740742_CIA-RDP79T00975A000300180001-8
COMMUNITY:626,COMMUNITY:630,COMMUNITY:626,COMMUNITY:630,META_LINK,0.10762909132519549,9,2049796_CIA-RDP79T00975A005700370001-8;3002349_CIA-RDP79T00975A002200580001-3;3017653_CIA-RDP79T00975A001800180001-2
COMMUNITY:629,COMMUNITY:631,COMMUNITY:629,COMMUNITY:631,META_LINK,0.14251964243856804,18,2977777_CIA-RDP79T00975A005000380001-4;3177886_CIA-RDP79T00975A005000030001-2;3178385_CIA-RDP79T00975A002800240001-4;3185153_CIA-RDP79T00975A005200400001-9;3191560_CIA-RDP79T00975A004600460001-0;3448328_CIA-RDP79T00975A002100220001-2
COMMUNITY:632,COMMUNITY:720,COMMUNITY:632,COMMUNITY:720,META_LINK,0.10296117082267889,4,3000953_CIA-RDP79T00975A002200150001-0
COMMUNITY:632,COMMUNITY:739,COMMUNITY:632,COMMUNITY:739,META_LINK,0.09537892703992715,7,3166566_CIA-RDP79T00975A001900660001-8
COMMUNITY:632,COMMUNITY:863,COMMUNITY:632,COMMUNITY:863,META_LINK,0.11771986387458533,4,3177773_CIA-RDP79T00975A003600060001-5
COMMUNITY:634,COMMUNITY:643,COMMUNITY:634,COMMUNITY:643,META_LINK,0.10315841251022297,3,3178390_CIA-RDP79T00975A002900090001-0
COMMUNITY:636,COMMUNITY:854,COMMUNITY:636,COMMUNITY:854,META_LINK,0.09208537575673889,9,3015194_CIA-RDP79T00975A003500350001-4;5973572_CIA-RDP79T00975A000800050001-0
COMMUNITY:638,COMMUNITY:660,COMMUNITY:638,COMMUNITY:660,META_LINK,0.11304064155397801,7,2869425_CIA-RDP79T00975A001300230001-1
COMMUNITY:639,COMMUNITY:640,COMMUNITY:639,COMMUNITY:640,META_LINK,0.08487921095515245,18,3009172_CIA-RDP79T00975A001800290001-0;3009190_CIA-RDP79T00975A001800480001-9;3162014_CIA-RDP79T00975A001900110001-8;3436120_CIA-RDP79T00975A002100410001-1;3448341_CIA-RDP79T00975A002100370001-6
COMMUNITY:639,COMMUNITY:653,COMMUNITY:639,COMMUNITY:653,META_LINK,0.10487557032915942,14,3009190_CIA-RDP79T00975A001800480001-9;3160448_CIA-RDP79T00975A003100080001-8
COMMUNITY:639,COMMUNITY:660,COMMUNITY:639,COMMUNITY:660,META_LINK,0.15152297382279012,37,2995614_CIA-RDP79T00975A002500330001-7;3003290_CIA-RDP79T00975A003000410001-2;3150413_CIA-RDP79T00975A003000260001-9;3153735_CIA-RDP79T00975A003400300001-0;3177769_CIA-RDP79T00975A003400330001-7;3177780_CIA-RDP79T00975A003600160001-4;3190614_CIA-RDP79T00975A003300380001-3;3190616_CIA-RDP79T00975A003300400001-0;3192443_CIA-RDP79T00975A002700270001-2
COMMUNITY:640,COMMUNITY:641,COMMUNITY:640,COMMUNITY:641,META_LINK,0.08804316864882937,30,2008382_CIA-RDP79T00975A000400230001-1;2684310_CIA-RDP79T00975A000700370001-3;2730352_CIA-RDP79T00975A000400280001-5;2893544_CIA-RDP79T00975A001100100001-7;2893552_CIA-RDP79T00975A001100180001-9;2989041_CIA-RDP79T00975A001800580001-8;3000844_CIA-RDP79T00975A001700240001-6;3000847_CIA-RDP79T00975A001700270001-3;3002531_CIA-RDP79T00975A001600050001-8;3007356_CIA-RDP79T00975A004800320001-3;3009190_CIA-RDP79T00975A001800480001-9;3029878_CIA-RDP79T00975A004600470001-9;3031338_CIA-RDP79T00975A005200360001-4;3162014_CIA-RDP79T00975A001900110001-8;3179136_CIA-RDP79T00975A001900600001-4
COMMUNITY:640,COMMUNITY:646,COMMUNITY:640,COMMUNITY:646,META_LINK,0.17099721423831862,16,2008382_CIA-RDP79T00975A000400230001-1;2730352_CIA-RDP79T00975A000400280001-5
COMMUNITY:640,COMMUNITY:661,COMMUNITY:640,COMMUNITY:661,META_LINK,0.0859624182194904,5,3007356_CIA-RDP79T00975A004800320001-3
COMMUNITY:641,COMMUNITY:642,COMMUNITY:641,COMMUNITY:642,META_LINK,0.0919047523033711,65,2000168_CIA-RDP79T00975A005500040001-6;2001980_CIA-RDP79T00975A005600360001-0;2869414_CIA-RDP79T00975A001300110001-4;2985833_CIA-RDP79T00975A003700190001-0;2989926_CIA-RDP79T00975A004700110001-7;3007356_CIA-RDP79T00975A004800320001-3;3007378_CIA-RDP79T00975A005600050001-4;3017639_CIA-RDP79T00975A001800030001-8;3029881_CIA-RDP79T00975A004700140001-4;3029883_CIA-RDP79T00975A004700400001-5;3031313_CIA-RDP79T00975A004800050001-3;3148920_CIA-RDP79T00975A004700020001-7;3163330_CIA-RDP79T00975A004400410001-7;3163345_CIA-RDP79T00975A004600260001-2;3164695_CIA-RDP79T00975A004700340001-2;3172660_CIA-RDP79T00975A005200420001-7;3184091_CIA-RDP79T00975A004900040001-3;3189336_CIA-RDP79T00975A005100390001-2;3190719_CIA-RDP79T00975A003600490001-8;3191562_CIA-RDP79T00975A004800450001-9
COMMUNITY:642,COMMUNITY:645,COMMUNITY:642,COMMUNITY:645,META_LINK,0.10095454304385466,26,2001980_CIA-RDP79T00975A005600360001-0;2989926_CIA-RDP79T00975A004700110001-7;3000913_CIA-RDP79T00975A001700350001-4;3003301_CIA-RDP79T00975A004000290001-5;3007378_CIA-RDP79T00975A005600050001-4;3163345_CIA-RDP79T00975A004600260001-2;3164695_CIA-RDP79T00975A004700340001-2
COMMUNITY:642,COMMUNITY:760,COMMUNITY:642,COMMUNITY:760,META_LINK,0.09014342267569672,30,3164690_CIA-RDP79T00975A004700290001-8;3164695_CIA-RDP79T00975A004700340001-2;3184091_CIA-RDP79T00975A004900040001-3
COMMUNITY:643,COMMUNITY:770,COMMUNITY:643,COMMUNITY:770,META_LINK,0.21431638644657716,3,2929528_CIA-RDP79T00975A001100660001-6
COMMUNITY:65,COMMUNITY:831,COMMUNITY:65,COMMUNITY:831,META_LINK,0.1362469070625066,5,3178372_CIA-RDP79T00975A002700340001-4
COMMUNITY:660,COMMUNITY:805,COMMUNITY:660,COMMUNITY:805,META_LINK,0.08574270128162435,3,3448319_CIA-RDP79T00975A002100130001-2
COMMUNITY:669,COMMUNITY:692,COMMUNITY:669,COMMUNITY:692,META_LINK,0.12961805380416222,2,2977789_CIA-RDP79T00975A005300350001-4
COMMUNITY:676,COMMUNITY:683,COMMUNITY:676,COMMUNITY:683,META_LINK,0.0995857037060327,21,2003063_CIA-RDP79T00975A000200290001-7;2026937_CIA-RDP79T00975A001500220001-0;2064601_CIA-RDP79T00975A000700430001-6;2692637_CIA-RDP79T00975A000900150001-5;3017432_CIA-RDP79T00975A001900010001-9;3150424_CIA-RDP79T00975A003100500001-1;3178395_CIA-RDP79T00975A003400020001-1;3448338_CIA-RDP79T00975A002100340001-9
COMMUNITY:677,COMMUNITY:685,COMMUNITY:677,COMMUNITY:685,META_LINK,0.10385776944318537,12,260604_CIA-RDP79T00975A003900030001-5;2733146_CIA-RDP79T00975A000400110001-4;2739299_CIA-RDP79T00975A000400310001-2;3000956_CIA-RDP79T00975A002200180001-7;3153740_CIA-RDP79T00975A004400490001-9;3448313_CIA-RDP79T00975A002100070001-9
COMMUNITY:677,COMMUNITY:688,COMMUNITY:677,COMMUNITY:688,META_LINK,0.13174576344613165,4,2739299_CIA-RDP79T00975A000400310001-2
COMMUNITY:677,COMMUNITY:699,COMMUNITY:677,COMMUNITY:699,META_LINK,0.09635074496714212,12,3002333_CIA-RDP79T00975A002200420001-0;3161854_CIA-RDP79T00975A002400510001-8;3177778_CIA-RDP79T00975A003600110001-9;3436122_CIA-RDP79T00975A002100550001-6
COMMUNITY:677,COMMUNITY:703,COMMUNITY:677,COMMUNITY:703,META_LINK,0.13152273921866417,5,3157475_CIA-RDP79T00975A002400060001-8
COMMUNITY:677,COMMUNITY:718,COMMUNITY:677,COMMUNITY:718,META_LINK,0.08407451656701963,4,3448313_CIA-RDP79T00975A002100070001-9
COMMUNITY:677,COMMUNITY:724,COMMUNITY:677,COMMUNITY:724,META_LINK,0.08927396629494036,3,3000956_CIA-RDP79T00975A002200180001-7
COMMUNITY:679,COMMUNITY:680,COMMUNITY:679,COMMUNITY:680,META_LINK,0.0890525597464369,18,2733136_CIA-RDP79T00975A000200420001-2;2989043_CIA-RDP79T00975A001800620001-3;3157462_CIA-RDP79T00975A001900470001-9;3179135_CIA-RDP79T00975A001900590001-6
COMMUNITY:679,COMMUNITY:697,COMMUNITY:679,COMMUNITY:697,META_LINK,0.0891550266785712,7,2989044_CIA-RDP79T00975A001800630001-2
COMMUNITY:679,COMMUNITY:699,COMMUNITY:679,COMMUNITY:699,META_LINK,0.11748991052211971,23,2000178_CIA-RDP79T00975A005500180001-1;2970160_CIA-RDP79T00975A001300360001-7;3002333_CIA-RDP79T00975A002200420001-0;3161854_CIA-RDP79T00975A002400510001-8;3161862_CIA-RDP79T00975A002500460001-3;3177778_CIA-RDP79T00975A003600110001-9;3436122_CIA-RDP79T00975A002100550001-6;3448308_CIA-RDP79T00975A002100020001-4
COMMUNITY:679,COMMUNITY:701,COMMUNITY:679,COMMUNITY:701,META_LINK,0.09322751078409494,14,3157475_CIA-RDP79T00975A002400060001-8;3161862_CIA-RDP79T00975A002500460001-3;3179140_CIA-RDP79T00975A002400180001-5
COMMUNITY:680,COMMUNITY:704,COMMUNITY:680,COMMUNITY:704,META_LINK,0.1258128563566142,7,2872252_CIA-RDP79T00975A001200400001-3;3157462_CIA-RDP79T00975A001900470001-9
COMMUNITY:682,COMMUNITY:715,COMMUNITY:682,COMMUNITY:715,META_LINK,0.10141306758478563,5,2064889_CIA-RDP79T00975A001000110001-7
COMMUNITY:683,COMMUNITY:702,COMMUNITY:683,COMMUNITY:702,META_LINK,0.08782738408833916,17,2003081_CIA-RDP79T00975A000300110001-5;2020560_CIA-RDP79T00975A000600670001-1
COMMUNITY:684,COMMUNITY:707,COMMUNITY:684,COMMUNITY:707,META_LINK,0.08658877529962218,6,3020470_CIA-RDP79T00975A002300360001-6
COMMUNITY:685,COMMUNITY:686,COMMUNITY:685,COMMUNITY:686,META_LINK,0.08547915777031381,20,2001982_CIA-RDP79T00975A005600380001-8;2063772_CIA-RDP79T00975A003100110001-4;260604_CIA-RDP79T00975A003900030001-5;3003300_CIA-RDP79T00975A004000220001-2;3019098_CIA-RDP79T00975A002300150001-9;3157475_CIA-RDP79T00975A002400060001-8;3177781_CIA-RDP79T00975A003600170001-3;3188698_CIA-RDP79T00975A003400340001-6;3192683_CIA-RDP79T00975A003400170001-5
COMMUNITY:685,COMMUNITY:689,COMMUNITY:685,COMMUNITY:689,META_LINK,0.10444847528244444,25,2020566_CIA-RDP79T00975A000900160001-4;2872230_CIA-RDP79T00975A001200130001-3;2901115_CIA-RDP79T00975A001100460001-8;2993970_CIA-RDP79T00975A001400390001-3;3020460_CIA-RDP79T00975A002300240001-9;3169425_CIA-RDP79T00975A003100320001-1;3177779_CIA-RDP79T00975A003600150001-5
COMMUNITY:685,COMMUNITY:690,COMMUNITY:685,COMMUNITY:690,META_LINK,0.11400461389500345,23,2050120_CIA-RDP79T00975A001000400001-5;2050128_CIA-RDP79T00975A001000500001-4;2733146_CIA-RDP79T00975A000400110001-4;2872230_CIA-RDP79T00975A001200130001-3;2893542_CIA-RDP79T00975A001100040001-4;2901112_CIA-RDP79T00975A001100430001-1;2901114_CIA-RDP79T00975A001100450001-9;2901115_CIA-RDP79T00975A001100460001-8
COMMUNITY:685,COMMUNITY:712,COMMUNITY:685,COMMUNITY:712,META_LINK,0.14883952825945834,31,2026614_CIA-RDP79T00975A005600020001-7;2051350_CIA-RDP79T00975A000900410001-6;2064591_CIA-RDP79T00975A000700240001-7;2740744_CIA-RDP79T00975A000300230001-2;2977803_CIA-RDP79T00975A005400020001-9;2989924_CIA-RDP79T00975A004700090001-0;2993996_CIA-RDP79T00975A001500070001-7;3007350_CIA-RDP79T00975A004800260001-0;3007367_CIA-RDP79T00975A004800490001-5;3153740_CIA-RDP79T00975A004400490001-9;3189344_CIA-RDP79T00975A005100480001-2
COMMUNITY:685,COMMUNITY:715,COMMUNITY:685,COMMUNITY:715,META_LINK,0.08754407466433706,17,2020566_CIA-RDP79T00975A000900160001-4;3007376_CIA-RDP79T00975A005500460001-0;3019098_CIA-RDP79T00975A002300150001-9;3019103_CIA-RDP79T00975A002300200001-3;3177779_CIA-RDP79T00975A003600150001-5
COMMUNITY:685,COMMUNITY:717,COMMUNITY:685,COMMUNITY:717,META_LINK,0.09550652885745284,10,3002334_CIA-RDP79T00975A002200430001-9;3448330_CIA-RDP79T00975A002100250001-9;3448335_CIA-RDP79T00975A002100300001-3
COMMUNITY:685,COMMUNITY:718,COMMUNITY:685,COMMUNITY:718,META_LINK,0.0963807771265503,17,2026923_CIA-RDP79T00975A001100030001-5;3448313_CIA-RDP79T00975A002100070001-9
COMMUNITY:686,COMMUNITY:707,COMMUNITY:686,COMMUNITY:707,META_LINK,0.08316864926667245,14,2000184_CIA-RDP79T00975A005500240001-4;2001969_CIA-RDP79T00975A005600120001-6;3163332_CIA-RDP79T00975A004500030001-8
COMMUNITY:686,COMMUNITY:712,COMMUNITY:686,COMMUNITY:712,META_LINK,0.09201801271168757,15,2026614_CIA-RDP79T00975A005600020001-7;2058873_CIA-RDP79T00975A005400150001-5;2989924_CIA-RDP79T00975A004700090001-0;3163331_CIA-RDP79T00975A004400420001-6;3172429_CIA-RDP79T00975A004400270001-3
COMMUNITY:687,COMMUNITY:707,COMMUNITY:687,COMMUNITY:707,META_LINK,0.0903351392070969,9,2000182_CIA-RDP79T00975A005500220001-6
COMMUNITY:687,COMMUNITY:768,COMMUNITY:687,COMMUNITY:768,META_LINK,0.11245721120025966,4,3177891_CIA-RDP79T00975A005000440001-7
COMMUNITY:689,COMMUNITY:690,COMMUNITY:689,COMMUNITY:690,META_LINK,0.16450012186885635,22,2020903_CIA-RDP79T00975A001200390001-5;2050129_CIA-RDP79T00975A001000520001-2;2872230_CIA-RDP79T00975A001200130001-3;2901115_CIA-RDP79T00975A001100460001-8
COMMUNITY:690,COMMUNITY:698,COMMUNITY:690,COMMUNITY:698,META_LINK,0.1159609426890376,16,2020583_CIA-RDP79T00975A001200240001-1;2050128_CIA-RDP79T00975A001000500001-4;2050131_CIA-RDP79T00975A001000570001-7;2059479_CIA-RDP79T00975A001300480001-4;2882185_CIA-RDP79T00975A001100710001-0;5973585_CIA-RDP79T00975A000800180001-6
COMMUNITY:691,COMMUNITY:699,COMMUNITY:691,COMMUNITY:699,META_LINK,0.11601603436390444,13,2058869_CIA-RDP79T00975A002000290001-7;3448308_CIA-RDP79T00975A002100020001-4;3448338_CIA-RDP79T00975A002100340001-9
COMMUNITY:691,COMMUNITY:714,COMMUNITY:691,COMMUNITY:714,META_LINK,0.08365787396702323,8,2058869_CIA-RDP79T00975A002000290001-7;3179140_CIA-RDP79T00975A002400180001-5
COMMUNITY:692,COMMUNITY:703,COMMUNITY:692,COMMUNITY:703,META_LINK,0.16725822158800002,4,3017643_CIA-RDP79T00975A001800070001-4
COMMUNITY:696,COMMUNITY:709,COMMUNITY:696,COMMUNITY:709,META_LINK,0.08472580771924827,10,2008415_CIA-RDP79T00975A001700610001-5;2066874_CIA-RDP79T00975A005400490001-8;3000935_CIA-RDP79T00975A001700590001-8
COMMUNITY:698,COMMUNITY:699,COMMUNITY:698,COMMUNITY:699,META_LINK,0.08060252386618545,14,3000939_CIA-RDP79T00975A001700650001-1;3002333_CIA-RDP79T00975A002200420001-0;3009188_CIA-RDP79T00975A001800460001-1;3189002_CIA-RDP79T00975A002000540001-9
COMMUNITY:698,COMMUNITY:716,COMMUNITY:698,COMMUNITY:716,META_LINK,0.08714416556866336,8,2869424_CIA-RDP79T00975A001300220001-2
COMMUNITY:699,COMMUNITY:713,COMMUNITY:699,COMMUNITY:713,META_LINK,0.15359760061259245,18,2027256_CIA-RDP79T00975A002200060001-0;3189002_CIA-RDP79T00975A002000540001-9;3436122_CIA-RDP79T00975A002100550001-6;3448308_CIA-RDP79T00975A002100020001-4
COMMUNITY:699,COMMUNITY:721,COMMUNITY:699,COMMUNITY:721,META_LINK,0.13388388307969806,13,2027256_CIA-RDP79T00975A002200060001-0;3020463_CIA-RDP79T00975A002300270001-6;3189002_CIA-RDP79T00975A002000540001-9;3448338_CIA-RDP79T00975A002100340001-9
COMMUNITY:70,COMMUNITY:835,COMMUNITY:70,COMMUNITY:835,META_LINK,0.12612131372246832,3,3161973_CIA-RDP79T00975A002900200001-7
COMMUNITY:700,COMMUNITY:707,COMMUNITY:700,COMMUNITY:707,META_LINK,0.14142244537174495,8,2000182_CIA-RDP79T00975A005500220001-6;3163332_CIA-RDP79T00975A004500030001-8;3191551_CIA-RDP79T00975A004500340001-4
COMMUNITY:701,COMMUNITY:714,COMMUNITY:701,COMMUNITY:714,META_LINK,0.13600954448613345,10,3157475_CIA-RDP79T00975A002400060001-8;3161862_CIA-RDP79T00975A002500460001-3;3179140_CIA-RDP79T00975A002400180001-5
COMMUNITY:704,COMMUNITY:802,COMMUNITY:704,COMMUNITY:802,META_LINK,0.10673504371433824,5,3176571_CIA-RDP79T00975A000600370001-4
COMMUNITY:704,COMMUNITY:805,COMMUNITY:704,COMMUNITY:805,META_LINK,0.1834599270981984,4,3448313_CIA-RDP79T00975A002100070001-9
COMMUNITY:704,COMMUNITY:958,COMMUNITY:704,COMMUNITY:958,META_LINK,0.12829956153881453,4,2872252_CIA-RDP79T00975A001200400001-3
COMMUNITY:705,COMMUNITY:994,COMMUNITY:705,COMMUNITY:994,META_LINK,0.09863011567003657,5,2993973_CIA-RDP79T00975A001400430001-8
COMMUNITY:707,COMMUNITY:710,COMMUNITY:707,COMMUNITY:710,META_LINK,0.09493179584881234,1,2000184_CIA-RDP79T00975A005500240001-4
COMMUNITY:707,COMMUNITY:712,COMMUNITY:707,COMMUNITY:712,META_LINK,0.11656174647154172,11,2000182_CIA-RDP79T00975A005500220001-6;2058873_CIA-RDP79T00975A005400150001-5;2989924_CIA-RDP79T00975A004700090001-0;3007367_CIA-RDP79T00975A004800490001-5
COMMUNITY:708,COMMUNITY:71,COMMUNITY:708,COMMUNITY:71,META_LINK,0.10019269047768423,3,2733133_CIA-RDP79T00975A000200350001-0
COMMUNITY:708,COMMUNITY:712,COMMUNITY:708,COMMUNITY:712,META_LINK,0.09107707234290235,9,2989924_CIA-RDP79T00975A004700090001-0;3007350_CIA-RDP79T00975A004800260001-0
COMMUNITY:710,COMMUNITY:92,COMMUNITY:710,COMMUNITY:92,META_LINK,0.10411183535780255,1,2988537_CIA-RDP79T00975A003400360001-4
